Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,STL,NBA,PG,55,NA,497,59,172,0.343,NA,NA,NA,59,172,0.343,0.343,35,43,0.814,NA,NA,44,93,NA,NA,NA,54,153
1968-69,26,TOT,TOT,PG,43,NA,1075,238,578,0.412,48,137,0.35,190,441,0.431,0.453,140,176,0.795,25,NA,82,186,NA,NA,122,114,664
1968-69,26,ATL,NBA,PG,11,NA,138,26,67,0.388,NA,NA,NA,26,67,0.388,0.388,8,12,0.667,NA,NA,9,27,NA,NA,NA,18,60
1968-69,26,LAS,ABA,PG,32,NA,937,212,511,0.415,48,137,0.35,164,374,0.439,0.462,132,164,0.805,25,48,73,159,NA,NA,122,96,604
1969-70,27,TOT,ABA,PG,81,NA,1994,318,847,0.375,92,286,0.322,226,561,0.403,0.43,180,211,0.853,35,86,121,256,NA,NA,201,189,908
1969-70,27,LAS,ABA,PG,10,NA,237,39,132,0.295,5,20,0.25,34,112,0.304,0.314,33,36,0.917,0,12,12,28,NA,NA,24,26,116
1969-70,27,NYA,ABA,PG,46,NA,679,111,300,0.37,41,126,0.325,70,174,0.402,0.438,81,94,0.862,18,21,39,104,NA,NA,73,80,344
1969-70,27,MMF,ABA,PG,25,NA,1078,168,415,0.405,46,140,0.329,122,275,0.444,0.46,66,81,0.815,17,53,70,124,NA,NA,104,83,448
1970-71,28,CAR,ABA,PG,83,NA,2918,535,1186,0.451,154,382,0.403,381,804,0.474,0.516,214,256,0.836,53,150,203,464,NA,NA,309,221,1438
1971-72,29,TOT,ABA,PG-SG,53,NA,1921,303,663,0.457,71,199,0.357,232,464,0.5,0.511,169,192,0.88,23,75,98,411,NA,NA,210,155,846
1971-72,29,CAR,ABA,PG,38,NA,1399,219,439,0.499,49,125,0.392,170,314,0.541,0.555,122,136,0.897,16,55,71,295,NA,NA,168,114,609
1971-72,29,MMP,ABA,SG,15,NA,522,84,224,0.375,22,74,0.297,62,150,0.413,0.424,47,56,0.839,7,20,27,116,NA,NA,42,41,237
1972-73,30,MMT,ABA,PG,28,NA,753,95,240,0.396,26,67,0.388,69,173,0.399,0.45,61,74,0.824,7,27,34,150,NA,NA,65,74,277
1973-74,31,MMT,ABA,PG,33,NA,554,68,177,0.384,18,50,0.36,50,127,0.394,0.435,18,19,0.947,8,29,37,117,13,4,53,52,172
Career,NA,,TOT,,376,NA,9712,1616,3863,0.418,409,1121,0.365,1207,2742,0.44,0.471,817,971,0.841,151,415,619,1677,13,4,960,859,4458
,NA,,ABA,,310,NA,9077,1531,3624,0.422,409,1121,0.365,1122,2503,0.448,0.479,774,916,0.845,151,415,566,1557,13,4,960,787,4245
,NA,,NBA,,66,NA,635,85,239,0.356,NA,NA,NA,85,239,0.356,0.356,43,55,0.782,NA,NA,53,120,NA,NA,NA,72,213
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CAR,ABA,,121,NA,4317,754,1625,0.464,203,507,0.4,551,1118,0.493,0.526,336,392,0.857,69,205,274,759,NA,NA,477,335,2047
3 seasons,NA,"MMP,MMT",ABA,,76,NA,1829,247,641,0.385,66,191,0.346,181,450,0.402,0.437,126,149,0.846,22,76,98,383,13,4,160,167,686
2 seasons,NA,"STL,ATL",NBA,,66,NA,635,85,239,0.356,NA,NA,NA,85,239,0.356,0.356,43,55,0.782,NA,NA,53,120,NA,NA,NA,72,213
1 season,NA,NYA,ABA,,46,NA,679,111,300,0.37,41,126,0.325,70,174,0.402,0.438,81,94,0.862,18,21,39,104,NA,NA,73,80,344
2 seasons,NA,LAS,ABA,,42,NA,1174,251,643,0.39,53,157,0.338,198,486,0.407,0.432,165,200,0.825,25,60,85,187,NA,NA,146,122,720
1 season,NA,MMF,ABA,,25,NA,1078,168,415,0.405,46,140,0.329,122,275,0.444,0.46,66,81,0.815,17,53,70,124,NA,NA,104,83,448
