Season,Team,Lg,Salary
2013-14,Utah Jazz,NBA,"$2,438,760"
2014-15,Utah Jazz,NBA,"$2,548,560"
2015-16,Utah Jazz,NBA,"$2,658,240"
2016-17,Washington Wizards,NBA,"$3,386,598"
2017-18,New York Knicks,NBA,"$784,160"
2018-19,Dallas Mavericks,NBA,"$1,795,015"
Career,(may be incomplete),,"$13,611,333"
