Season,Team,Lg,Salary
2016-17,Toronto Raptors,NBA,"$2,703,960"
2017-18,Toronto Raptors,NBA,"$2,825,640"
2018-19,San Antonio Spurs,NBA,"$2,947,320"
Career,(may be incomplete),,"$8,476,920"
