,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,21,TOR,NBA,C,54,626,,,,4%,96%,+0.6,-4.6,7,6,58,12,25,1,30,5,11
2017-18,22,TOR,NBA,C,82,1524,,,,,100%,+8.5,+0.8,20,20,112,34,51,5,147,22,35
2018-19,23,SAS,NBA,C,77,1273,,,,26%,74%,+4.6,+3.7,23,9,80,9,39,8,219,12,19
2019-20,24,SAS,NBA,C,58,965,,,,,100%,+3.2,+7.4,25,7,66,8,33,15,244,11,21
Career,,,NBA,,271,4388,,,,8%,92%,+5.1,+2.3,75,42,316,63,148,29,640,50,86
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,136,2150,,,,1%,99%,+6.2,-0.8,27,26,170,46,76,6,177,27,46
2 seasons,,SAS,NBA,,135,2238,,,,15%,85%,+4.0,+5.3,48,16,146,17,72,23,463,23,40
