,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1969-70,23,SDR,NBA,,11,,,,,,4,6,,,,,,,,,25,
1970-71,24,CLE,NBA,,14,25,,,,,9,11,,,15,9,,,,6,37,
1971-72,25,CLE,NBA,,13,29,,,,,9,11,,,15,8,,,,6,29,
1972-73,26,CLE,NBA,,11,20,,,,,7,9,,,9,7,,,,4,27,
1973-74,27,CLE,NBA,,16,26,,,,,7,9,,,15,7,,,,6,34,
1974-75,28,CLE,NBA,,17,,,,,,8,9,,,,,,,,,41,
1975-76,29,CLE,NBA,,15,27,,,,,6,8,,,12,6,,,,5,30,
1976-77,30,CLE,NBA,,14,24,,,,,7,8,,,12,8,5,3,,6,32,
1977-78,31,CLE,NBA,,13,23,,,,,7,9,,,10,5,,,,6,30,
1978-79,32,CLE,NBA,,12,21,,,,,5,5,,,8,5,,2,,6,24,
1979-80,33,TOT,NBA,,11,,3,,,,7,7,,,,,,,,,23,
1979-80,33,CLE,NBA,,8,13,1,2,8,12,4,4,1,3,3,2,1,1,4,4,17,9.5
1979-80,33,SDC,NBA,,11,,3,,,,7,7,,,,,,,,,23,
Career,,,,,17,,,,,,9,11,,,,,,,,,41,
10 Seasons,,CLE,NBA,,17,,,,,,9,11,,,,,,,,,41,
1 Season,,SDR,NBA,,11,,,,,,4,6,,,,,,,,,25,
1 Season,,SDC,NBA,,11,,3,,,,7,7,,,,,,,,,23,
