Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,27,CLE,NBA,SF,82,NA,2612,9.5,20.8,0.455,NA,NA,NA,9.5,20.8,0.455,2.5,3,0.822,2.4,5.3,7.7,3.5,1.6,0.5,NA,4.3,21.4,NA,NA,100
1974-75,28,CLE,NBA,SF,82,NA,2636,10.6,22,0.483,NA,NA,NA,10.6,22,0.483,2.4,2.9,0.825,2,5.4,7.4,4.2,1.5,0.5,NA,4.1,23.6,NA,NA,99
1975-76,29,CLE,NBA,SG,81,NA,2338,10,22.7,0.442,NA,NA,NA,10,22.7,0.442,2.2,2.7,0.816,1.7,5.2,6.9,3.1,1.2,0.7,NA,4.7,22.2,NA,NA,99
1976-77,30,CLE,NBA,SF,81,NA,2135,11.4,25.4,0.446,NA,NA,NA,11.4,25.4,0.446,3.3,4,0.818,2,5,7,3.4,1.4,0.7,NA,4.7,26,NA,NA,100
1977-78,31,CLE,NBA,SG,82,NA,1581,10.8,24.6,0.439,NA,NA,NA,10.8,24.6,0.439,3.2,4,0.8,1.9,4.2,6.1,2.7,1.1,0.6,2.4,4.5,24.8,NA,98,102
1978-79,32,CLE,NBA,SG,72,NA,1650,10.2,22.2,0.46,NA,NA,NA,10.2,22.2,0.46,2.4,3,0.783,2.2,3.7,5.8,3.4,1.2,0.2,2.1,5.3,22.8,NA,103,110
1979-80,33,TOT,NBA,SF-SG,78,NA,2123,8.6,19.8,0.432,0.5,1.8,0.284,8.1,18,0.447,2.2,2.6,0.87,2.1,3.7,5.8,2.2,1.4,0.4,1.8,4.6,19.9,NA,103,112
1979-80,33,CLE,NBA,SG,8,NA,135,11.1,24.2,0.458,0.3,1.7,0.2,10.8,22.5,0.478,2.4,2.7,0.875,0.7,4,4.7,2.4,1,0.7,3,7.1,24.9,NA,97,109
1979-80,33,SDC,NBA,SF,70,NA,1988,8.4,19.5,0.43,0.5,1.8,0.289,7.9,17.7,0.444,2.2,2.5,0.869,2.2,3.6,5.8,2.2,1.4,0.4,1.7,4.5,19.5,NA,104,112
Career,NA,,NBA,,558,NA,15075,10.1,22.4,0.452,0.5,1.8,0.284,10,22.1,0.454,2.6,3.1,0.819,2,4.7,6.8,3.3,1.3,0.5,0.7,4.6,22.9,NA,101,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,CLE,NBA,,488,NA,13087,10.4,22.8,0.455,0.3,1.7,0.2,10.4,22.8,0.455,2.6,3.2,0.813,2,4.9,6.9,3.4,1.3,0.5,0.6,4.6,23.4,NA,100,101
1 season,NA,SDC,NBA,,70,NA,1988,8.4,19.5,0.43,0.5,1.8,0.289,7.9,17.7,0.444,2.2,2.5,0.869,2.2,3.6,5.8,2.2,1.4,0.4,1.7,4.5,19.5,NA,104,112
