,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1958-59,22,SYR,NBA,,1,,4,5,,,2,6
1959-60,23,SYR,NBA,,3,12,0,2,11,1,3,6
1963-64,27,PHI,NBA,,8,11,5,8,11,,,21
1965-66,29,CIN,NBA,,5,,6,6,,,,10
1966-67,30,CIN,NBA,,14,25,5,5,18,4,5,29
Career,,,,,14,,6,8,,,,29
3 Seasons,,"PHI,SYR",NBA,,8,,5,8,,,,21
2 Seasons,,CIN,NBA,,14,,6,6,,,,29
