Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,SYR,NBA,C,64,NA,726,5.2,14.4,0.362,4.1,6.9,0.593,11.6,1.7,7.3,14.5
1959-60,23,SYR,NBA,C,71,NA,1119,6.2,16.9,0.365,3.5,6,0.574,14.7,1.7,5.4,15.8
1963-64,27,PHI,NBA,C,76,NA,1286,5.3,14.4,0.372,3.2,4.7,0.675,11.8,1.4,6.2,13.9
1964-65,28,TOT,NBA,C,68,NA,1294,6.1,15,0.405,2.8,4.7,0.595,12.1,2,4.6,14.9
1964-65,28,PHI,NBA,C,38,NA,729,6,15.4,0.389,2.7,4.1,0.651,11.8,2.1,5,14.6
1964-65,28,SFW,NBA,C,30,NA,565,6.2,14.5,0.427,2.9,5.4,0.541,12.5,1.9,4.1,15.3
1965-66,29,CIN,NBA,C,57,NA,782,6.2,14.8,0.416,2.3,3.8,0.61,11.3,2,5.2,14.6
1966-67,30,CIN,NBA,C,77,NA,1905,5.5,13.8,0.399,2.5,3.4,0.744,11.4,3,4.7,13.5
1967-68,31,CIN,NBA,C,81,NA,2637,7.4,15.9,0.467,3.2,4.2,0.765,10.5,2.6,4.3,18.1
1968-69,32,CIN,NBA,C,82,NA,2540,7.7,17.5,0.443,3.4,4.5,0.762,10.5,3.1,4.3,18.9
1969-70,33,CIN,NBA,C,76,NA,2448,7.7,18.3,0.419,3.4,4.5,0.752,9.2,2.5,4,18.7
1970-71,34,TOT,NBA,C,54,NA,737,6.1,15.7,0.388,3,4.3,0.685,11.4,2.9,5.6,15.2
1970-71,34,CIN,NBA,C,1,NA,23,4.7,25,0.188,0,0,NA,11,1.6,7.8,9.4
1970-71,34,PHI,NBA,C,53,NA,714,6.2,15.4,0.399,3.1,4.5,0.685,11.4,3,5.5,15.4
Career,NA,,NBA,,706,NA,15474,6.7,16,0.417,3.2,4.5,0.697,11.1,2.4,4.8,16.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,CIN,NBA,,374,NA,10335,7.1,16.4,0.433,3.1,4.2,0.747,10.4,2.7,4.4,17.3
5 seasons,NA,"SYR,PHI",NBA,,302,NA,4574,5.8,15.3,0.375,3.3,5.3,0.628,12.4,1.9,5.9,14.8
1 season,NA,SFW,NBA,,30,NA,565,6.2,14.5,0.427,2.9,5.4,0.541,12.5,1.9,4.1,15.3
