Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,24,CHI,NBA,SG,39,NA,252,6.7,18,0.372,2.9,3.4,0.833,2.7,4.6,7.3,4.8,2.1,1.1,7.8,16.2,NA,NA,94
1975-76,25,CHI,NBA,SG,76,NA,1586,6.6,16.6,0.397,3.2,4.2,0.75,2,3.4,5.3,4.8,1.9,0.3,5.6,16.4,NA,NA,99
Career,NA,,NBA,,115,NA,1838,6.6,16.8,0.394,3.1,4.1,0.759,2.1,3.5,5.6,4.8,1.9,0.4,5.9,16.4,NA,NA,99
