,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,24,CHI,NBA,,1,2,1,2,1,0,1,2,0,0,0,3
Career,,,,,1,2,1,2,1,0,1,2,0,0,0,3
