Season,Team,Lg,Salary
1999-00,Cleveland Cavaliers,NBA,"$1,394,280"
2000-01,Cleveland Cavaliers,NBA,"$1,500,120"
2001-02,Cleveland Cavaliers,NBA,"$1,604,880"
Career,(may be incomplete),,"$4,499,280"
