Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Trajan Langdon,,2,0.6,0.3
Kedrick Brown,95.7,2,0.5,0.4
Bubbles Hawkins,94.7,1.9,0.6,0.3
Malik Sealy,94.0,2.1,0.6,0.2
Win Wilfong,93.1,2.1,0.6,0.2
Felipe López,91.8,1.9,0.5,0.4
Randy Brown,88.0,1.9,0.4,0.3
John Wetzel,87.6,2,0.7,0.5
Alexey Shved,86.5,2.2,0.8,0.2
Joe Hassett,85.7,2,0.9,0.5
John Warren,85.7,1.7,0.5,0.3
