Season,Team,Lg,Salary
2015-16,Memphis Grizzlies,NBA,"$30,888"
2015-16,Miami Heat,NBA,"$12,355"
2016-17,Miami Heat,NBA,"$328,000"
2016-17,Charlotte Hornets,NBA,"$231,521"
2016-17,Golden State Warriors,NBA,"$102,898"
2017-18,Memphis Grizzlies,NBA,"$83,129"
2017-18,Los Angeles Lakers,NBA,"$50,000"
2017-18,Houston Rockets,NBA,< $Minimum
Career,(may be incomplete),,"$838,791"
