Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Briante Weber,,0.4,0.3,0
Milt Williams,85.2,0.4,0.2,0.1
James Young,82.7,0.3,0.3,0.1
Anthony Parker,82.2,0.4,0.2,0
Elliot Williams,77.5,0.3,0.3,0.1
Xavier Henry,73.8,0.2,0.2,0
James White,72.6,0.5,0.3,0
Russ Lee,72.2,0.3,0.2,0
Julyan Stone,71.2,0.4,0.2,0.1
Corey Gaines,70.9,0.3,0.2,-0.1
Craig Ehlo,70.3,0.5,0.2,0
