Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,21,SFW,NBA,SF,64,NA,646,95,267,0.356,43,65,0.662,NA,NA,162,38,NA,NA,91,233
1966-67,22,CHI,NBA,SF,76,NA,1454,235,641,0.367,117,159,0.736,NA,NA,339,119,NA,NA,199,587
1967-68,23,CHI,NBA,SF,78,NA,2257,377,940,0.401,194,257,0.755,NA,NA,423,267,NA,NA,276,948
1968-69,24,LAL,NBA,SG,77,NA,1974,264,629,0.42,120,175,0.686,NA,NA,308,194,NA,NA,222,648
1969-70,25,LAL,NBA,SF,68,NA,1755,258,563,0.458,91,122,0.746,NA,NA,304,209,NA,NA,175,607
1970-71,26,LAL,NBA,SF,73,NA,2272,369,783,0.471,85,112,0.759,NA,NA,404,223,NA,NA,241,823
1971-72,27,LAL,NBA,SF,15,NA,262,40,83,0.482,6,7,0.857,NA,NA,39,35,NA,NA,26,86
1972-73,28,LAL,NBA,SF,76,NA,1920,299,696,0.43,89,110,0.809,NA,NA,337,242,NA,NA,190,687
1973-74,29,PHO,NBA,SF,66,NA,2033,393,824,0.477,177,221,0.801,94,320,414,205,63,20,193,963
1974-75,30,PHO,NBA,SF,49,NA,1469,237,557,0.425,130,156,0.833,70,173,243,170,50,12,150,604
1975-76,31,PHO,NBA,SF,74,NA,1850,305,649,0.47,134,157,0.854,106,226,332,185,79,6,196,744
1976-77,32,PHO,NBA,SF,50,NA,949,142,294,0.483,37,50,0.74,36,108,144,104,30,7,122,321
Career,NA,,NBA,,766,NA,18841,3014,6926,0.435,1223,1591,0.769,306,827,3449,1991,222,45,2081,7251
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,309,NA,8183,1230,2754,0.447,391,526,0.743,NA,NA,1392,903,NA,NA,854,2851
4 seasons,NA,PHO,NBA,,239,NA,6301,1077,2324,0.463,478,584,0.818,306,827,1133,664,222,45,661,2632
2 seasons,NA,CHI,NBA,,154,NA,3711,612,1581,0.387,311,416,0.748,NA,NA,762,386,NA,NA,475,1535
1 season,NA,SFW,NBA,,64,NA,646,95,267,0.356,43,65,0.662,NA,NA,162,38,NA,NA,91,233
