Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,21,SFW,NBA,SF,64,NA,10.1,1.5,4.2,0.356,0.7,1,0.662,NA,NA,2.5,0.6,NA,NA,1.4,3.6
1966-67,22,CHI,NBA,SF,76,NA,19.1,3.1,8.4,0.367,1.5,2.1,0.736,NA,NA,4.5,1.6,NA,NA,2.6,7.7
1967-68,23,CHI,NBA,SF,78,NA,28.9,4.8,12.1,0.401,2.5,3.3,0.755,NA,NA,5.4,3.4,NA,NA,3.5,12.2
1968-69,24,LAL,NBA,SG,77,NA,25.6,3.4,8.2,0.42,1.6,2.3,0.686,NA,NA,4,2.5,NA,NA,2.9,8.4
1969-70,25,LAL,NBA,SF,68,NA,25.8,3.8,8.3,0.458,1.3,1.8,0.746,NA,NA,4.5,3.1,NA,NA,2.6,8.9
1970-71,26,LAL,NBA,SF,73,NA,31.1,5.1,10.7,0.471,1.2,1.5,0.759,NA,NA,5.5,3.1,NA,NA,3.3,11.3
1971-72,27,LAL,NBA,SF,15,NA,17.5,2.7,5.5,0.482,0.4,0.5,0.857,NA,NA,2.6,2.3,NA,NA,1.7,5.7
1972-73,28,LAL,NBA,SF,76,NA,25.3,3.9,9.2,0.43,1.2,1.4,0.809,NA,NA,4.4,3.2,NA,NA,2.5,9
1973-74,29,PHO,NBA,SF,66,NA,30.8,6,12.5,0.477,2.7,3.3,0.801,1.4,4.8,6.3,3.1,1,0.3,2.9,14.6
1974-75,30,PHO,NBA,SF,49,NA,30,4.8,11.4,0.425,2.7,3.2,0.833,1.4,3.5,5,3.5,1,0.2,3.1,12.3
1975-76,31,PHO,NBA,SF,74,NA,25,4.1,8.8,0.47,1.8,2.1,0.854,1.4,3.1,4.5,2.5,1.1,0.1,2.6,10.1
1976-77,32,PHO,NBA,SF,50,NA,19,2.8,5.9,0.483,0.7,1,0.74,0.7,2.2,2.9,2.1,0.6,0.1,2.4,6.4
Career,NA,,NBA,,766,NA,24.6,3.9,9,0.435,1.6,2.1,0.769,1.3,3.5,4.5,2.6,0.9,0.2,2.7,9.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,309,NA,26.5,4,8.9,0.447,1.3,1.7,0.743,NA,NA,4.5,2.9,NA,NA,2.8,9.2
4 seasons,NA,PHO,NBA,,239,NA,26.4,4.5,9.7,0.463,2,2.4,0.818,1.3,3.5,4.7,2.8,0.9,0.2,2.8,11
2 seasons,NA,CHI,NBA,,154,NA,24.1,4,10.3,0.387,2,2.7,0.748,NA,NA,4.9,2.5,NA,NA,3.1,10
1 season,NA,SFW,NBA,,64,NA,10.1,1.5,4.2,0.356,0.7,1,0.662,NA,NA,2.5,0.6,NA,NA,1.4,3.6
