Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,21,SFW,NBA,SF,64,NA,646,5.3,14.9,0.356,2.4,3.6,0.662,NA,NA,9,2.1,NA,NA,5.1,13
1966-67,22,CHI,NBA,SF,76,NA,1454,5.8,15.9,0.367,2.9,3.9,0.736,NA,NA,8.4,2.9,NA,NA,4.9,14.5
1967-68,23,CHI,NBA,SF,78,NA,2257,6,15,0.401,3.1,4.1,0.755,NA,NA,6.7,4.3,NA,NA,4.4,15.1
1968-69,24,LAL,NBA,SG,77,NA,1974,4.8,11.5,0.42,2.2,3.2,0.686,NA,NA,5.6,3.5,NA,NA,4,11.8
1969-70,25,LAL,NBA,SF,68,NA,1755,5.3,11.5,0.458,1.9,2.5,0.746,NA,NA,6.2,4.3,NA,NA,3.6,12.5
1970-71,26,LAL,NBA,SF,73,NA,2272,5.8,12.4,0.471,1.3,1.8,0.759,NA,NA,6.4,3.5,NA,NA,3.8,13
1971-72,27,LAL,NBA,SF,15,NA,262,5.5,11.4,0.482,0.8,1,0.857,NA,NA,5.4,4.8,NA,NA,3.6,11.8
1972-73,28,LAL,NBA,SF,76,NA,1920,5.6,13.1,0.43,1.7,2.1,0.809,NA,NA,6.3,4.5,NA,NA,3.6,12.9
1973-74,29,PHO,NBA,SF,66,NA,2033,7,14.6,0.477,3.1,3.9,0.801,1.7,5.7,7.3,3.6,1.1,0.4,3.4,17.1
1974-75,30,PHO,NBA,SF,49,NA,1469,5.8,13.7,0.425,3.2,3.8,0.833,1.7,4.2,6,4.2,1.2,0.3,3.7,14.8
1975-76,31,PHO,NBA,SF,74,NA,1850,5.9,12.6,0.47,2.6,3.1,0.854,2.1,4.4,6.5,3.6,1.5,0.1,3.8,14.5
1976-77,32,PHO,NBA,SF,50,NA,949,5.4,11.2,0.483,1.4,1.9,0.74,1.4,4.1,5.5,3.9,1.1,0.3,4.6,12.2
Career,NA,,NBA,,766,NA,18841,5.8,13.2,0.435,2.3,3,0.769,1.7,4.7,6.6,3.8,1.3,0.3,4,13.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,309,NA,8183,5.4,12.1,0.447,1.7,2.3,0.743,NA,NA,6.1,4,NA,NA,3.8,12.5
4 seasons,NA,PHO,NBA,,239,NA,6301,6.2,13.3,0.463,2.7,3.3,0.818,1.7,4.7,6.5,3.8,1.3,0.3,3.8,15
2 seasons,NA,CHI,NBA,,154,NA,3711,5.9,15.3,0.387,3,4,0.748,NA,NA,7.4,3.7,NA,NA,4.6,14.9
1 season,NA,SFW,NBA,,64,NA,646,5.3,14.9,0.356,2.4,3.6,0.662,NA,NA,9,2.1,NA,NA,5.1,13
