,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,PHO,NBA,,3,5,,,,,1,2,,,7,0,,4,6
1968-69,22,NYA,ABA,,0,,0,,,,0,0,,,,,,,0
Career,,,TOT,,3,,,,,,1,2,,,,,,,6
,,,NBA,,3,5,,,,,1,2,,,7,0,,4,6
,,,ABA,,0,,0,,,,0,0,,,,,,,0
,,,,,,,,,,,,,,,,,,,
1 Season,,PHO,NBA,,3,5,,,,,1,2,,,7,0,,4,6
1 Season,,NYA,ABA,,0,,0,,,,0,0,,,,,,,0
