Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,22,HOU,NBA,SG,32,NA,284,5.3,12.9,0.412,NA,NA,NA,5.3,12.9,0.412,2.3,3.2,0.72,1.6,3.2,4.8,3.8,2.4,0.6,NA,4.1,12.9
1976-77,23,HOU,NBA,SG,46,NA,368,4.6,10.4,0.443,NA,NA,NA,4.6,10.4,0.443,1.5,2.4,0.6,1.3,2.7,4,3.4,1.1,0.1,NA,3.8,10.7
1977-78,24,HOU,NBA,SG,21,NA,219,5.1,14,0.365,NA,NA,NA,5.1,14,0.365,2.3,3,0.778,1.3,2.1,3.5,3.6,1.3,0,3.6,3.9,12.5
1979-80,26,HOU,NBA,SG,9,NA,106,4.4,8.2,0.542,0,0,NA,4.4,8.2,0.542,3.4,4.4,0.769,0,3.1,3.1,1.7,1.7,0,2.7,2.7,12.2
1980-81,27,TOT,NBA,SG,16,NA,208,4,11.3,0.354,0,0.2,0,4,11.1,0.359,2.6,2.8,0.938,0.2,1.7,1.9,3.5,1.6,0.2,2.1,4,10.6
1980-81,27,GSW,NBA,SG,4,NA,43,7.5,15.1,0.5,0,0,NA,7.5,15.1,0.5,3.3,3.3,1,0,0,0,1.7,3.3,0,2.5,5.9,18.4
1980-81,27,SEA,NBA,SG,12,NA,165,3.1,10.3,0.298,0,0.2,0,3.1,10,0.304,2.4,2.6,0.917,0.2,2.2,2.4,3.9,1.1,0.2,2,3.5,8.5
Career,NA,,NBA,,124,NA,1185,4.7,11.6,0.408,0,0.1,0,4.7,11.6,0.409,2.2,2.9,0.742,1.1,2.6,3.6,3.4,1.6,0.2,2.8,3.8,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,108,NA,977,4.9,11.7,0.42,0,0,NA,4.9,11.7,0.42,2.1,3,0.704,1.3,2.8,4,3.4,1.6,0.2,3.3,3.8,11.9
1 season,NA,SEA,NBA,,12,NA,165,3.1,10.3,0.298,0,0.2,0,3.1,10,0.304,2.4,2.6,0.917,0.2,2.2,2.4,3.9,1.1,0.2,2,3.5,8.5
1 season,NA,GSW,NBA,,4,NA,43,7.5,15.1,0.5,0,0,NA,7.5,15.1,0.5,3.3,3.3,1,0,0,0,1.7,3.3,0,2.5,5.9,18.4
