Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,28,NOB,ABA,C,1,NA,11:00,1,2,0.5,0,0,NA,0,0,NA,NA,4,0,NA,NA,NA,0,2
Career,NA,,ABA,,1,NA,11,1,2,0.5,0,0,NA,0,0,NA,NA,4,0,NA,NA,NA,0,2
