Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1967-68,26,NOB,ABA,C,17,290,6,0.373,0,0.416,NA,NA,17.6,10.7,NA,NA,27.2,16.1,NA,-0.4,0.6,0.2,0.027,NA,NA,NA,NA,NA
1968-69,27,NOB,ABA,C,11,317,12.5,0.489,0.018,0.237,NA,NA,14.7,11.9,NA,NA,22.7,18.2,NA,0.2,0.4,0.6,0.084,NA,NA,NA,NA,NA
1970-71,29,MMP,ABA,C,4,182,12,0.426,0,0.313,NA,NA,NA,15.9,NA,NA,26.3,NA,NA,-0.1,0.5,0.4,0.109,NA,NA,NA,NA,NA
1972-73,31,UTS,ABA,C,10,330,8.6,0.402,0,0.192,NA,NA,16.2,14.1,NA,NA,23.5,13.5,NA,-0.3,0.4,0,0.005,NA,NA,NA,NA,NA
1973-74,32,UTS,ABA,C,18,714,12.4,0.418,0,0.109,6.9,26.1,16.8,12.8,1.2,1.7,15,13.3,NA,-0.1,1.4,1.3,0.089,NA,-0.8,1.6,0.8,0.5
1974-75,33,UTS,ABA,PF,6,97,-1.5,0.141,0,0.417,3.2,12.2,7.6,8.5,0.5,2.1,33,8.2,NA,-0.3,0,-0.2,-0.116,NA,-6.3,1,-5.3,-0.1
Career,NA,,ABA,,66,1930,10.1,0.417,0.004,0.219,6.5,24.4,15.9,12.6,1.2,1.8,21.7,14.4,NA,-1,3.2,2.3,0.056,NA,-1.5,1.5,0.1,0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,UTS,ABA,,34,1141,10.1,0.4,0,0.146,6.5,24.4,15.8,12.8,1.2,1.8,18.7,12.9,NA,-0.6,1.8,1.1,0.047,NA,-1.5,1.5,0.1,0.4
3 seasons,NA,"NOB,MMP",ABA,,32,789,10,0.438,0.009,0.309,NA,NA,16.1,12.4,NA,NA,24.9,17.2,NA,-0.3,1.4,1.1,0.069,NA,NA,NA,NA,NA
