,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,20,BOS,NBA,C,6,28,,,,,100%,-47.4,-50.0,1,1,4,0,1,0,0,1,0
2007-08,23,BOS,NBA,C,25,631,,,,,100%,+11.3,+10.4,12,5,37,9,30,0,29,5,17
2008-09,24,BOS,NBA,C,14,512,,,,,100%,+2.0,+5.8,6,8,20,13,16,0,44,6,18
2009-10,25,BOS,NBA,C,23,575,,,,,100%,+7.7,+9.4,10,9,32,14,21,4,51,3,20
2010-11,26,OKC,NBA,C,17,479,,,,,100%,-4.1,-13.9,7,7,26,4,12,0,28,3,8
2011-12,27,OKC,NBA,C,20,517,,,,,100%,+1.7,-4.5,8,6,26,9,8,1,27,0,16
2012-13,28,OKC,NBA,C,11,210,,,,,100%,-10.3,-17.9,9,6,16,6,2,0,16,0,5
2013-14,29,OKC,NBA,C,19,384,,,,1%,99%,+2.9,+7.0,6,6,28,9,8,1,33,1,5
2014-15,30,CLE,NBA,C,8,33,,,,6%,94%,-17.4,-22.2,1,1,2,2,2,0,0,0,1
Career,,,NBA,,143,3369,,,,,100%,+2.6,+0.8,60,49,191,66,100,6,228,19,90
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,68,1746,,,,,100%,+6.5,+7.7,29,23,93,36,68,4,124,15,55
4 seasons,,OKC,NBA,,67,1590,,,,,100%,-1.3,-6.3,30,25,96,28,30,2,104,4,34
1 season,,CLE,NBA,,8,33,,,,6%,94%,-17.4,-22.2,1,1,2,2,2,0,0,0,1
