,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,19,BOS,NBA,C,10,35,,,,11%,89%,+22.9,+24.5,2,2,1,0,4,0,8,1,1
2004-05,20,BOS,NBA,C,60,548,,,,23%,77%,0.0,-1.1,12,14,38,13,24,0,44,4,14
2005-06,21,BOS,NBA,C,68,1332,,,,18%,82%,-2.3,-0.9,35,25,104,22,64,7,161,18,32
2006-07,22,BOS,NBA,C,72,1576,,,,49%,51%,-3.5,+0.7,31,27,117,33,51,6,202,12,24
2007-08,23,BOS,NBA,C,78,1912,,,,,100%,+14.6,+5.9,36,27,120,33,95,5,186,21,44
2008-09,24,BOS,NBA,C,76,2253,,,,,100%,+8.2,-0.5,48,33,114,51,76,9,222,18,49
2009-10,25,BOS,NBA,C,78,2154,,,,,100%,+7.0,+6.5,49,33,98,45,121,3,180,26,66
2010-11,26,TOT,NBA,C,29,742,,,,,100%,+6.5,+1.5,14,11,38,21,35,2,62,8,19
2010-11,26,BOS,NBA,C,12,313,,,,,100%,+7.6,+1.7,7,4,16,10,20,2,26,4,13
2010-11,26,OKC,NBA,C,17,429,,,,,100%,+5.7,+1.7,7,7,22,11,15,0,36,4,6
2011-12,27,OKC,NBA,C,65,1744,,,,,100%,+3.2,-7.9,41,20,90,32,50,7,170,8,31
2012-13,28,OKC,NBA,C,78,1954,,,,,100%,+10.1,+0.8,40,27,82,31,28,5,246,4,36
2013-14,29,OKC,NBA,C,62,1207,,,,,100%,+1.9,-7.0,29,20,67,26,27,4,148,5,25
2014-15,30,TOT,NBA,C,68,1148,,,,1%,99%,+1.1,-2.6,25,20,64,31,40,6,117,8,27
2014-15,30,OKC,NBA,C,51,981,,,,,100%,+4.2,+2.8,18,16,54,23,35,3,97,6,20
2014-15,30,CLE,NBA,C,17,167,,,,9%,91%,-17.5,-23.1,7,4,10,8,5,3,20,2,7
2015-16,31,NOP,NBA,C,37,542,,,,8%,92%,-6.0,-2.5,5,16,26,12,8,1,70,1,7
2017-18,33,CLE,NBA,C,1,15,,,,72%,28%,+19.3,+18.4,1,0,0,0,1,0,4,0,1
Career,,,NBA,,782,17162,,,,7%,93%,+4.9,0.0,368,275,959,350,624,55,1820,134,376
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,BOS,NBA,,454,10123,,,,11%,89%,+5.5,+2.5,220,165,608,207,455,32,1029,104,243
5 seasons,,OKC,NBA,,273,6315,,,,,100%,+5.4,-2.7,135,90,315,123,155,19,697,27,118
1 season,,NOP,NBA,,37,542,,,,8%,92%,-6.0,-2.5,5,16,26,12,8,1,70,1,7
2 seasons,,CLE,NBA,,18,182,,,,14%,86%,-14.5,-19.7,8,4,10,8,6,3,24,2,8
