Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,21,TOT,ABA,PG,84,NA,21.2,2.1,5.2,0.397,0.1,0.4,0.219,2,4.8,0.411,0.405,0.8,1,0.813,0.7,1.8,2.5,4.4,NA,NA,1.8,2.3,5
1971-72,21,PTC,ABA,PG,18,NA,19.7,1.9,4.6,0.415,0.2,0.5,0.333,1.7,4.1,0.425,0.433,0.6,0.8,0.786,0.7,1.1,1.8,4.1,NA,NA,2.1,2.1,4.6
1971-72,21,KEN,ABA,PG,66,NA,21.6,2.1,5.4,0.393,0.1,0.3,0.174,2,5,0.408,0.398,0.8,1,0.818,0.7,1.9,2.6,4.5,NA,NA,1.7,2.3,5.1
1972-73,22,KEN,ABA,PG,68,NA,14.9,1.9,4.7,0.397,0,0.1,0,1.9,4.5,0.409,0.397,1,1.3,0.764,0.4,1,1.4,2.6,NA,NA,1.1,1.5,4.7
1973-74,23,TOT,ABA,PG,72,NA,18.3,2.9,7.1,0.411,0.1,0.4,0.259,2.8,6.8,0.42,0.418,1.1,1.3,0.832,0.7,1.2,1.9,3.5,0.9,0,1.6,1.1,7.1
1973-74,23,KEN,ABA,PG,46,NA,16.5,2.6,6.2,0.419,0,0.2,0.2,2.5,6,0.427,0.423,1,1.2,0.833,0.7,1.2,1.8,3,0.7,0,1.5,1,6.2
1973-74,23,SDA,ABA,PG,26,NA,21.5,3.5,8.8,0.402,0.2,0.7,0.294,3.3,8.2,0.41,0.413,1.3,1.6,0.829,0.7,1.2,1.9,4.4,1.1,0,1.7,1.2,8.6
1974-75,24,SDA,ABA,PG,79,NA,25.8,2.7,6.6,0.4,0.1,0.4,0.118,2.6,6.2,0.42,0.404,1.6,1.8,0.88,0.6,1.7,2.4,5.6,1.1,0,2.4,1.9,6.9
Career,NA,,ABA,,303,NA,20.3,2.4,5.9,0.402,0.1,0.3,0.176,2.3,5.6,0.416,0.407,1.1,1.3,0.83,0.6,1.4,2,4.1,1,0,1.8,1.7,5.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,KEN,ABA,,180,NA,17.8,2.1,5.3,0.402,0,0.2,0.143,2.1,5.1,0.414,0.405,0.9,1.2,0.799,0.6,1.4,2,3.4,0.7,0,1.5,1.7,5.2
2 seasons,NA,SDA,ABA,,105,NA,24.7,2.9,7.2,0.401,0.1,0.5,0.176,2.8,6.7,0.417,0.406,1.5,1.7,0.869,0.6,1.6,2.2,5.3,1.1,0,2.2,1.7,7.4
1 season,NA,PTC,ABA,,18,NA,19.7,1.9,4.6,0.415,0.2,0.5,0.333,1.7,4.1,0.425,0.433,0.6,0.8,0.786,0.7,1.1,1.8,4.1,NA,NA,2.1,2.1,4.6
