Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,22,CAR,ABA,PG,30,147,6.3,0.413,0.133,0.25,4.2,5.6,4.9,20.8,NA,NA,16.3,20.4,NA,-0.3,0.2,-0.1,-0.035
Career,NA,,ABA,,30,147,6.3,0.413,0.133,0.25,4.2,5.6,4.9,20.8,NA,NA,16.3,20.4,NA,-0.3,0.2,-0.1,-0.035
