Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,28,MIL,NBA,SF,6,0,11.5,0.7,1.8,0.364,0,0.2,0,0.7,1.7,0.4,0.364,0.5,0.7,0.75,0.3,0.8,1.2,1,0.3,0,0.2,1.5,1.8
1989-90,29,MIL,NBA,SF,2,0,6.5,0.5,1.5,0.333,0.5,0.5,1,0,1,0,0.5,0,0,NA,0,0,0,0,1,0,0,1.5,1.5
1990-91,30,UTA,NBA,SG,4,0,7.3,1,2,0.5,0.3,0.5,0.5,0.8,1.5,0.5,0.563,0,0,NA,0.5,0.3,0.8,0.3,0,0,0.3,0.5,2.3
1991-92,31,SEA,NBA,SF,5,0,4.4,0.4,1.2,0.333,0.2,0.8,0.25,0.2,0.4,0.5,0.417,0.8,1.4,0.571,0,0.4,0.4,0.4,0,0,0,0.6,1.8
Career,NA,,NBA,,17,0,7.8,0.6,1.6,0.393,0.2,0.5,0.375,0.5,1.2,0.4,0.446,0.4,0.6,0.636,0.2,0.5,0.7,0.5,0.2,0,0.1,1,1.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,8,0,10.3,0.6,1.8,0.357,0.1,0.3,0.5,0.5,1.5,0.333,0.393,0.4,0.5,0.75,0.3,0.6,0.9,0.8,0.5,0,0.1,1.5,1.8
1 season,NA,SEA,NBA,,5,0,4.4,0.4,1.2,0.333,0.2,0.8,0.25,0.2,0.4,0.5,0.417,0.8,1.4,0.571,0,0.4,0.4,0.4,0,0,0,0.6,1.8
1 season,NA,UTA,NBA,,4,0,7.3,1,2,0.5,0.3,0.5,0.5,0.8,1.5,0.5,0.563,0,0,NA,0.5,0.3,0.8,0.3,0,0,0.3,0.5,2.3
