,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1950-51,25,MNL,NBA,,1,,2,2,,,5,4
Career,,,,,1,,2,2,,,5,4
