,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2009-10,18,VILLANOVA,33,495,76,175,17,54,57,70,10,49,42,21,1,45,61,226,.434,.315,.814,15.0,6.8,1.5,1.3
2010-11,19,VILLANOVA,33,994,141,353,32,118,141,172,21,93,148,38,1,91,78,455,.399,.271,.820,30.1,13.8,2.8,4.5
2011-12,20,VILLANOVA,29,975,162,391,45,151,141,158,15,110,133,28,1,87,78,510,.414,.298,.892,33.6,17.6,3.8,4.6
Career,,,95,2464,379,919,94,323,339,400,46,252,323,87,3,223,217,1191,.412,.291,.848,25.9,12.5,2.7,3.4
