,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1974-75,18,NOTREDAME,27,338,67,170,,,23,32,,36,,,,,,157,.394,,.719,12.5,5.8,1.3,
1975-76,19,NOTREDAME,29,725,146,300,,,59,83,,63,,,,,,351,.487,,.711,25.0,12.1,2.2,
1976-77,20,NOTREDAME,29,930,212,314,,,102,132,,74,,,,,,526,.675,,.773,32.1,18.1,2.6,
1977-78,21,NOTREDAME,30,924,165,337,,,69,91,,48,,,,,,399,.490,,.758,30.8,13.3,1.6,
Career,,,115,2917,590,1121,,,253,338,,221,,,,,,1433,.526,,.749,25.4,12.5,1.9,
