Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,22,MIL,NBA,PF,17,NA,217,19,84,0.226,13,23,0.565,78,3,26,51
1970-71,24,CIN,NBA,PF,68,NA,1213,274,637,0.43,79,131,0.603,320,27,186,627
1971-72,25,TOT,NBA,PF,35,NA,211,24,88,0.273,15,21,0.714,64,11,31,63
1971-72,25,CHI,NBA,PF,7,NA,60,8,28,0.286,7,9,0.778,15,4,7,23
1971-72,25,NYK,NBA,PF,28,NA,151,16,60,0.267,8,12,0.667,49,7,24,40
Career,NA,,NBA,,120,NA,1641,317,809,0.392,107,175,0.611,462,41,243,741
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CIN,NBA,,68,NA,1213,274,637,0.43,79,131,0.603,320,27,186,627
1 season,NA,NYK,NBA,,28,NA,151,16,60,0.267,8,12,0.667,49,7,24,40
1 season,NA,MIL,NBA,,17,NA,217,19,84,0.226,13,23,0.565,78,3,26,51
1 season,NA,CHI,NBA,,7,NA,60,8,28,0.286,7,9,0.778,15,4,7,23
