Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,22,MIL,NBA,PF,17,NA,217,3.2,13.9,0.226,2.2,3.8,0.565,12.9,0.5,4.3,8.5
1970-71,24,CIN,NBA,PF,68,NA,1213,8.1,18.9,0.43,2.3,3.9,0.603,9.5,0.8,5.5,18.6
1971-72,25,TOT,NBA,PF,35,NA,211,4.1,15,0.273,2.6,3.6,0.714,10.9,1.9,5.3,10.7
1971-72,25,CHI,NBA,PF,7,NA,60,4.8,16.8,0.286,4.2,5.4,0.778,9,2.4,4.2,13.8
1971-72,25,NYK,NBA,PF,28,NA,151,3.8,14.3,0.267,1.9,2.9,0.667,11.7,1.7,5.7,9.5
Career,NA,,NBA,,120,NA,1641,7,17.7,0.392,2.3,3.8,0.611,10.1,0.9,5.3,16.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CIN,NBA,,68,NA,1213,8.1,18.9,0.43,2.3,3.9,0.603,9.5,0.8,5.5,18.6
1 season,NA,NYK,NBA,,28,NA,151,3.8,14.3,0.267,1.9,2.9,0.667,11.7,1.7,5.7,9.5
1 season,NA,MIL,NBA,,17,NA,217,3.2,13.9,0.226,2.2,3.8,0.565,12.9,0.5,4.3,8.5
1 season,NA,CHI,NBA,,7,NA,60,4.8,16.8,0.286,4.2,5.4,0.778,9,2.4,4.2,13.8
