Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,PHW,BAA,NA,10,NA,NA,NA,NA,0.224,NA,NA,0.815,NA,NA,NA,NA
1947-48,28,PHW,BAA,NA,13,NA,NA,NA,NA,0.344,NA,NA,0.759,NA,NA,NA,NA
Career,NA,,BAA,NA,23,NA,NA,NA,NA,0.283,NA,NA,0.786,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,23,NA,NA,NA,NA,0.283,NA,NA,0.786,NA,NA,NA,NA
