Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,TOT,BAA,NA,57,NA,NA,NA,NA,0.274,NA,NA,0.735,NA,NA,NA,NA
1946-47,27,NYK,BAA,NA,27,NA,NA,NA,NA,0.259,NA,NA,0.732,NA,NA,NA,NA
1946-47,27,PHW,BAA,NA,30,NA,NA,NA,NA,0.291,NA,NA,0.738,NA,NA,NA,NA
1947-48,28,PHW,BAA,NA,48,NA,NA,NA,NA,0.243,NA,NA,0.783,NA,NA,NA,NA
Career,NA,,BAA,NA,105,NA,NA,NA,NA,0.263,NA,NA,0.749,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,78,NA,NA,NA,NA,0.265,NA,NA,0.757,NA,NA,NA,NA
1 season,NA,NYK,BAA,NA,27,NA,NA,NA,NA,0.259,NA,NA,0.732,NA,NA,NA,NA
