Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,24,TOT,NBA,C,55,NA,624,66,161,0.41,66,108,0.611,NA,NA,230,29,NA,NA,85,198
1967-68,24,CIN,NBA,C,31,NA,244,32,79,0.405,36,56,0.643,NA,NA,95,12,NA,NA,34,100
1967-68,24,DET,NBA,C,24,NA,380,34,82,0.415,30,52,0.577,NA,NA,135,17,NA,NA,51,98
1968-69,25,TOT,NBA,C,76,NA,2354,318,677,0.47,191,267,0.715,NA,NA,818,166,NA,NA,266,827
1968-69,25,DET,NBA,C,25,NA,375,45,96,0.469,34,53,0.642,NA,NA,139,23,NA,NA,56,124
1968-69,25,PHO,NBA,C,51,NA,1979,273,581,0.47,157,214,0.734,NA,NA,679,143,NA,NA,210,703
1969-70,26,PHO,NBA,C,81,NA,2041,413,788,0.524,218,283,0.77,NA,NA,570,93,NA,NA,261,1044
1970-71,27,CHI,NBA,C,82,NA,1628,280,611,0.458,239,321,0.745,NA,NA,598,196,NA,NA,213,799
1971-72,28,TOT,NBA,C,81,NA,2180,354,788,0.449,227,297,0.764,NA,NA,713,86,NA,NA,257,935
1971-72,28,CHI,NBA,C,10,NA,133,20,53,0.377,20,28,0.714,NA,NA,54,6,NA,NA,21,60
1971-72,28,CIN,NBA,C,71,NA,2047,334,735,0.454,207,269,0.77,NA,NA,659,80,NA,NA,236,875
1972-73,29,SEA,NBA,C,74,NA,2439,316,613,0.515,214,265,0.808,NA,NA,827,176,NA,NA,239,846
1973-74,30,SEA,NBA,C,78,NA,2179,322,673,0.478,241,293,0.823,244,470,714,227,56,21,247,885
1974-75,31,SEA,NBA,C,75,NA,1766,253,540,0.469,170,212,0.802,128,363,491,137,48,17,168,676
1975-76,32,MIL,NBA,C,70,NA,918,105,203,0.517,62,79,0.785,82,153,235,42,27,16,129,272
1976-77,33,NYN,NBA,C,71,NA,1165,184,398,0.462,95,114,0.833,100,229,329,49,20,25,158,463
Career,NA,,NBA,,743,NA,17294,2611,5452,0.479,1723,2239,0.77,554,1215,5525,1201,151,79,2023,6945
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,227,NA,6384,891,1826,0.488,625,770,0.812,372,833,2032,540,104,38,654,2407
2 seasons,NA,PHO,NBA,,132,NA,4020,686,1369,0.501,375,497,0.755,NA,NA,1249,236,NA,NA,471,1747
2 seasons,NA,CIN,NBA,,102,NA,2291,366,814,0.45,243,325,0.748,NA,NA,754,92,NA,NA,270,975
2 seasons,NA,CHI,NBA,,92,NA,1761,300,664,0.452,259,349,0.742,NA,NA,652,202,NA,NA,234,859
1 season,NA,NYN,NBA,,71,NA,1165,184,398,0.462,95,114,0.833,100,229,329,49,20,25,158,463
1 season,NA,MIL,NBA,,70,NA,918,105,203,0.517,62,79,0.785,82,153,235,42,27,16,129,272
2 seasons,NA,DET,NBA,,49,NA,755,79,178,0.444,64,105,0.61,NA,NA,274,40,NA,NA,107,222
