Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,24,TOT,NBA,C,55,NA,624,3.8,9.3,0.41,3.8,6.2,0.611,NA,NA,13.3,1.7,NA,NA,4.9,11.4
1967-68,24,CIN,NBA,C,31,NA,244,4.7,11.7,0.405,5.3,8.3,0.643,NA,NA,14,1.8,NA,NA,5,14.8
1967-68,24,DET,NBA,C,24,NA,380,3.2,7.8,0.415,2.8,4.9,0.577,NA,NA,12.8,1.6,NA,NA,4.8,9.3
1968-69,25,TOT,NBA,C,76,NA,2354,4.9,10.4,0.47,2.9,4.1,0.715,NA,NA,12.5,2.5,NA,NA,4.1,12.6
1968-69,25,DET,NBA,C,25,NA,375,4.3,9.2,0.469,3.3,5.1,0.642,NA,NA,13.3,2.2,NA,NA,5.4,11.9
1968-69,25,PHO,NBA,C,51,NA,1979,5,10.6,0.47,2.9,3.9,0.734,NA,NA,12.4,2.6,NA,NA,3.8,12.8
1969-70,26,PHO,NBA,C,81,NA,2041,7.3,13.9,0.524,3.8,5,0.77,NA,NA,10.1,1.6,NA,NA,4.6,18.4
1970-71,27,CHI,NBA,C,82,NA,1628,6.2,13.5,0.458,5.3,7.1,0.745,NA,NA,13.2,4.3,NA,NA,4.7,17.7
1971-72,28,TOT,NBA,C,81,NA,2180,5.8,13,0.449,3.7,4.9,0.764,NA,NA,11.8,1.4,NA,NA,4.2,15.4
1971-72,28,CHI,NBA,C,10,NA,133,5.4,14.3,0.377,5.4,7.6,0.714,NA,NA,14.6,1.6,NA,NA,5.7,16.2
1971-72,28,CIN,NBA,C,71,NA,2047,5.9,12.9,0.454,3.6,4.7,0.77,NA,NA,11.6,1.4,NA,NA,4.2,15.4
1972-73,29,SEA,NBA,C,74,NA,2439,4.7,9,0.515,3.2,3.9,0.808,NA,NA,12.2,2.6,NA,NA,3.5,12.5
1973-74,30,SEA,NBA,C,78,NA,2179,5.3,11.1,0.478,4,4.8,0.823,4,7.8,11.8,3.8,0.9,0.3,4.1,14.6
1974-75,31,SEA,NBA,C,75,NA,1766,5.2,11,0.469,3.5,4.3,0.802,2.6,7.4,10,2.8,1,0.3,3.4,13.8
1975-76,32,MIL,NBA,C,70,NA,918,4.1,8,0.517,2.4,3.1,0.785,3.2,6,9.2,1.6,1.1,0.6,5.1,10.7
1976-77,33,NYN,NBA,C,71,NA,1165,5.7,12.3,0.462,2.9,3.5,0.833,3.1,7.1,10.2,1.5,0.6,0.8,4.9,14.3
Career,NA,,NBA,,743,NA,17294,5.4,11.3,0.479,3.6,4.7,0.77,3.3,7.3,11.5,2.5,0.9,0.5,4.2,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,227,NA,6384,5,10.3,0.488,3.5,4.3,0.812,3.4,7.6,11.5,3,0.9,0.3,3.7,13.6
2 seasons,NA,PHO,NBA,,132,NA,4020,6.1,12.3,0.501,3.4,4.5,0.755,NA,NA,11.2,2.1,NA,NA,4.2,15.6
2 seasons,NA,CIN,NBA,,102,NA,2291,5.8,12.8,0.45,3.8,5.1,0.748,NA,NA,11.8,1.4,NA,NA,4.2,15.3
2 seasons,NA,CHI,NBA,,92,NA,1761,6.1,13.6,0.452,5.3,7.1,0.742,NA,NA,13.3,4.1,NA,NA,4.8,17.6
1 season,NA,NYN,NBA,,71,NA,1165,5.7,12.3,0.462,2.9,3.5,0.833,3.1,7.1,10.2,1.5,0.6,0.8,4.9,14.3
1 season,NA,MIL,NBA,,70,NA,918,4.1,8,0.517,2.4,3.1,0.785,3.2,6,9.2,1.6,1.1,0.6,5.1,10.7
2 seasons,NA,DET,NBA,,49,NA,755,3.8,8.5,0.444,3.1,5,0.61,NA,NA,13.1,1.9,NA,NA,5.1,10.6
