Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,24,DET,NBA,C,6,NA,15,1,3.2,0.316,2.5,3.2,0.789,NA,NA,6.2,0.5,NA,NA,1.8,4.5
1969-70,26,PHO,NBA,C,6,NA,29,4.2,11.5,0.362,2.8,4,0.708,NA,NA,10.7,1.3,NA,NA,3.3,11.2
1970-71,27,CHI,NBA,C,7,NA,23.9,4.7,10.9,0.434,1.9,2.7,0.684,NA,NA,9.4,2.4,NA,NA,2.4,11.3
1974-75,31,SEA,NBA,C,8,NA,5,0.5,1.8,0.286,0.5,0.9,0.571,0.5,0.6,1.1,0.3,0,0.1,0.8,1.5
1975-76,32,MIL,NBA,C,3,NA,11,1.3,1.7,0.8,0.7,0.7,1,0.7,1.7,2.3,1,0,0.3,2.7,3.3
Career,NA,,NBA,,30,NA,16.8,2.4,6.1,0.393,1.7,2.4,0.718,0.5,0.9,6.1,1.1,0,0.2,2.1,6.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,8,NA,5,0.5,1.8,0.286,0.5,0.9,0.571,0.5,0.6,1.1,0.3,0,0.1,0.8,1.5
1 season,NA,CHI,NBA,,7,NA,23.9,4.7,10.9,0.434,1.9,2.7,0.684,NA,NA,9.4,2.4,NA,NA,2.4,11.3
1 season,NA,DET,NBA,,6,NA,15,1,3.2,0.316,2.5,3.2,0.789,NA,NA,6.2,0.5,NA,NA,1.8,4.5
1 season,NA,PHO,NBA,,6,NA,29,4.2,11.5,0.362,2.8,4,0.708,NA,NA,10.7,1.3,NA,NA,3.3,11.2
1 season,NA,MIL,NBA,,3,NA,11,1.3,1.7,0.8,0.7,0.7,1,0.7,1.7,2.3,1,0,0.3,2.7,3.3
