,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,32,TOT,NBA,SF,65,1597,.473,13.5,.730,.227,.191,.131,.182,.270,.482,.682,.387,.303,.462,.446,.454,.010,5,.814,.217,.559,3,0
2000-01,32,PHI,NBA,SF,48,979,.458,13.5,.764,.212,.188,.155,.209,.236,.472,.714,.387,.216,.493,.410,.445,.000,0,.906,.256,.500,2,0
2000-01,32,ATL,NBA,SF,17,618,.492,13.4,.687,.246,.194,.099,.147,.313,.497,.645,.388,.480,.405,.481,.465,.024,5,.737,.177,.643,1,0
2001-02,33,ATL,NBA,SF,59,1494,.419,13.0,.661,.306,.145,.083,.127,.339,.474,.656,.329,.214,.375,.310,.399,.018,8,.755,.257,.295,1,0
2002-03,34,MIL,NBA,PF,63,1704,.432,15.3,.544,.281,.092,.052,.120,.456,.490,.611,.472,.233,.333,.361,.416,.009,5,.947,.175,.326,3,0
2003-04,35,MIL,NBA,PF,73,1522,.417,13.2,.668,.352,.083,.087,.146,.332,.479,.629,.357,.250,.324,.292,.519,.024,12,.980,.119,.150,2,0
2004-05,36,MIL,NBA,SF,53,1099,.410,16.2,.547,.238,.090,.074,.145,.453,.450,.590,.391,.211,.378,.362,.476,.016,4,.952,.216,.480,2,0
2005-06,37,MIL,NBA,PF,65,1018,.389,17.8,.507,.154,.077,.091,.185,.493,.470,.565,.348,.593,.382,.306,.423,.003,1,.978,.163,.167,0,0
Career,,,NBA,,378,8434,.429,14.4,.625,.269,.119,.087,.149,.375,.478,.633,.382,.294,.383,.346,.448,.014,35,.901,.189,.342,11,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIL,NBA,,254,5343,.416,15.2,.576,.273,.086,.073,.144,.424,.477,.611,.404,.317,.349,.333,.462,.013,22,.961,.166,.296,7,0
2 seasons,,ATL,NBA,,76,2112,.443,13.1,.669,.286,.161,.089,.134,.331,.482,.653,.352,.313,.386,.364,.422,.020,13,.747,.232,.379,2,0
1 season,,PHI,NBA,,48,979,.458,13.5,.764,.212,.188,.155,.209,.236,.472,.714,.387,.216,.493,.410,.445,.000,0,.906,.256,.500,2,0
