,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,TOT,NBA,SF,65,1597,,2%,51%,46%,2%,+4.1,+5.9,67,28,32,12,62,0,427,16,33
2000-01,32,PHI,NBA,SF,48,979,,,29%,69%,3%,+9.2,+6.0,37,18,23,4,30,0,197,9,21
2000-01,32,ATL,NBA,SF,17,618,,5%,86%,9%,,-4.0,+2.2,30,10,9,8,32,0,230,7,12
2001-02,33,ATL,NBA,SF,59,1494,,2%,90%,8%,,-2.3,+4.1,67,31,33,8,62,0,458,15,26
2002-03,34,MIL,NBA,PF,63,1704,,,19%,72%,8%,+7.6,+12.3,90,15,57,6,75,0,522,14,17
2003-04,35,MIL,NBA,PF,73,1522,,,7%,88%,5%,+2.0,+1.1,68,29,51,6,78,0,432,17,20
2004-05,36,MIL,NBA,SF,53,1099,,,62%,38%,,-1.1,+2.9,42,16,30,4,22,0,339,4,7
2005-06,37,MIL,NBA,PF,65,1018,,,12%,87%,1%,-3.0,-2.3,45,13,51,4,21,5,302,7,2
Career,,,NBA,,378,8434,,1%,40%,56%,3%,+1.8,+4.6,379,132,254,40,320,5,2480,73,105
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIL,NBA,,254,5343,,,23%,72%,4%,+2.2,+4.4,245,73,189,20,196,5,1595,42,46
2 seasons,,ATL,NBA,,76,2112,,3%,89%,8%,,-2.8,+3.6,97,41,42,16,94,0,688,22,38
1 season,,PHI,NBA,,48,979,,,29%,69%,3%,+9.2,+6.0,37,18,23,4,30,0,197,9,21
