Season,Team,Lg,Salary
1994-95,Houston Rockets,NBA,"$500,000"
1995-96,Toronto Raptors,NBA,"$650,000"
1996-97,Toronto Raptors,NBA,"$800,000"
1997-98,Toronto Raptors,NBA,"$950,000"
1999-00,Indiana Pacers,NBA,"$1,100,000"
2000-01,Indiana Pacers,NBA,"$1,200,000"
Career,(may be incomplete),,"$5,200,000"
