,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,HOU,NBA,SG,31,303,18%,77%,5%,,,-19.7,-20.9,9,4,8,0,19,3,33,6,20
2010-11,24,TOT,NBA,SG,34,483,10%,78%,12%,,,-10.0,-8.7,12,21,24,2,14,4,68,2,22
2010-11,24,HOU,NBA,SG,8,77,55%,45%,,,,-11.2,-13.6,1,4,3,0,3,0,4,0,6
2010-11,24,SAC,NBA,SG,26,406,2%,85%,14%,,,-9.8,-4.5,11,17,21,2,11,4,64,2,16
Career,,,NBA,,65,786,13%,78%,9%,,,-13.8,-13.4,21,25,32,2,33,7,101,8,42
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,39,380,26%,70%,4%,,,-18.0,-19.4,10,8,11,0,22,3,37,6,26
1 season,,SAC,NBA,,26,406,2%,85%,14%,,,-9.8,-4.5,11,17,21,2,11,4,64,2,16
