,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1957-58,23,PHW,NBA,,10,21,5,9,18,2,5,25
1959-60,25,PHW,NBA,,12,29,3,5,13,3,6,26
1960-61,26,STL,NBA,,13,27,3,5,13,,6,26
Career,,,,,13,29,5,9,18,,6,26
2 Seasons,,PHW,NBA,,12,29,5,9,18,3,6,26
1 Season,,STL,NBA,,13,27,3,5,13,,6,26
