Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1957-58,23,PHW,NBA,PF,71,NA,2377,5.9,16.4,0.36,2,3.3,0.615,11,0.9,3.7,13.8
1958-59,24,PHW,NBA,C,72,NA,2743,6.6,18.1,0.363,1.4,2.3,0.625,10.8,0.9,3.6,14.6
1959-60,25,PHW,NBA,PF,71,NA,1848,6.3,19,0.334,1.1,2,0.534,8.7,2.2,4,13.7
1960-61,26,STL,NBA,PF,69,NA,1491,5.6,18.5,0.299,1.4,2.4,0.56,11.9,1.8,4.8,12.5
1961-62,27,TOT,NBA,PF,63,NA,1765,6.1,17.7,0.343,1.6,2.5,0.642,10.9,1.8,3.7,13.8
1961-62,27,STL,NBA,PF,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,27,CHP,NBA,PF,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962-63,28,TOT,NBA,PF,77,NA,2034,6.5,17.1,0.379,1.9,2.9,0.656,7.9,1.4,4.1,14.8
1962-63,28,CHZ,NBA,,54,NA,1664,6.6,17.1,0.384,1.9,2.8,0.685,7.9,1.4,3.7,15.1
1962-63,28,STL,NBA,PF,23,NA,370,6,16.9,0.356,1.8,3.2,0.545,7.8,1.2,5.7,13.8
1965-66,31,BOS,NBA,PF,39,NA,530,5.4,16.9,0.321,0.7,1.5,0.5,9.6,1,6.4,11.6
Career,NA,,NBA,,462,NA,12788,6.2,17.7,0.348,1.6,2.5,0.61,10.2,1.4,4,13.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,NBA,,214,NA,6968,6.3,17.8,0.354,1.5,2.6,0.602,10.3,1.2,3.7,14.1
3 seasons,NA,STL,NBA,,106,NA,1861,5.6,18.2,0.31,1.4,2.6,0.556,11,1.7,5,12.7
2 seasons,NA,"CHP,CHZ",NBA,,103,NA,1664,6.6,17.1,0.384,1.9,2.8,0.685,7.9,1.4,3.7,15.1
1 season,NA,BOS,NBA,,39,NA,530,5.4,16.9,0.321,0.7,1.5,0.5,9.6,1,6.4,11.6
