Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1957-58,23,PHW,NBA,PF,71,NA,2377,389,1082,0.36,134,218,0.615,729,58,245,912
1958-59,24,PHW,NBA,C,72,NA,2743,501,1380,0.363,110,176,0.625,826,71,276,1112
1959-60,25,PHW,NBA,PF,71,NA,1848,325,974,0.334,55,103,0.534,447,112,203,705
1960-61,26,STL,NBA,PF,69,NA,1491,230,768,0.299,56,100,0.56,491,74,197,516
1961-62,27,TOT,NBA,PF,63,NA,1765,298,869,0.343,79,123,0.642,536,90,179,675
1961-62,27,STL,NBA,PF,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,27,CHP,NBA,PF,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962-63,28,TOT,NBA,PF,77,NA,2034,366,966,0.379,107,163,0.656,447,78,230,839
1962-63,28,CHZ,NBA,,54,NA,1664,304,792,0.384,89,130,0.685,367,66,171,697
1962-63,28,STL,NBA,PF,23,NA,370,62,174,0.356,18,33,0.545,80,12,59,142
1965-66,31,BOS,NBA,PF,39,NA,530,80,249,0.321,11,22,0.5,142,15,94,171
Career,NA,,NBA,,462,NA,12788,2189,6288,0.348,552,905,0.61,3618,498,1424,4930
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,NBA,,214,NA,6968,1215,3436,0.354,299,497,0.602,2002,241,724,2729
3 seasons,NA,STL,NBA,,106,NA,1861,292,942,0.31,74,133,0.556,571,86,256,658
2 seasons,NA,"CHP,CHZ",NBA,,103,NA,1664,304,792,0.384,89,130,0.685,367,66,171,697
1 season,NA,BOS,NBA,,39,NA,530,80,249,0.321,11,22,0.5,142,15,94,171
