,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,19,SANDIEGOST,21,171,24,48,7,21,9,17,15,40,10,4,5,13,18,64,.500,.333,.529,8.1,3.0,1.9,0.5
2011-12,20,SANDIEGOST,32,969,173,400,51,157,160,200,57,252,47,31,20,95,81,557,.433,.325,.800,30.3,17.4,7.9,1.5
2012-13,21,SANDIEGOST,32,1058,165,401,40,147,171,219,56,304,105,51,26,110,83,541,.411,.272,.781,33.1,16.9,9.5,3.3
Career,,,85,2198,362,849,98,325,340,436,128,596,162,86,51,218,182,1162,.426,.302,.780,25.9,13.7,7.0,1.9
