,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,23,MIN,NBA,PG,82,1879,76%,24%,,,,-4.9,-1.3,72,30,73,25,76,11,509,13,56
2007-08,24,MIN,NBA,PG,39,1259,81%,19%,,,,-6.7,+1.3,45,19,51,7,21,5,355,5,23
2008-09,25,MIN,NBA,SG,70,2494,29%,66%,5%,,,-4.6,+2.8,80,36,94,18,109,20,681,12,79
2009-10,26,WAS,NBA,PG,70,1667,70%,28%,2%,,,-8.1,-4.5,56,23,58,10,52,10,511,6,26
2010-11,27,LAC,NBA,SG,63,1551,10%,85%,5%,,,-6.4,-4.5,48,21,69,12,44,12,378,8,25
2011-12,28,LAC,NBA,SG,65,1682,1%,84%,15%,,,+1.9,-2.1,41,16,60,10,32,10,328,8,34
2012-13,29,UTA,NBA,SG,82,2249,11%,89%,,,,-2.6,-5.5,54,15,87,10,31,10,365,6,32
2013-14,30,DEN,NBA,SG,81,2485,17%,72%,11%,,,-3.1,-2.6,94,32,90,11,59,14,648,9,43
2014-15,31,DEN,NBA,SG,50,1087,4%,74%,21%,1%,,-5.0,-1.6,42,13,40,3,21,6,270,4,17
2015-16,32,TOT,NBA,SG,81,1642,12%,45%,41%,3%,,+1.5,-0.8,54,20,71,4,32,9,372,6,26
2015-16,32,DEN,NBA,SG,54,1070,,33%,63%,4%,,-1.5,+2.2,42,8,46,2,21,7,257,5,21
2015-16,32,OKC,NBA,SG,27,572,34%,66%,,,,+6.9,-0.4,12,12,25,2,11,2,115,1,5
2016-17,33,BRK,NBA,SG,69,1284,12%,78%,10%,,,-7.3,-1.4,52,16,45,3,21,3,332,1,18
Career,,,NBA,,752,19279,29%,62%,9%,,,-3.9,-1.8,638,241,738,113,498,110,4749,78,379
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,191,5632,56%,42%,2%,,,-5.2,+1.1,197,85,218,50,206,36,1545,30,158
3 seasons,,DEN,NBA,,185,4642,10%,63%,25%,1%,,-3.2,-1.3,178,53,176,16,101,27,1175,18,81
2 seasons,,LAC,NBA,,128,3233,5%,85%,10%,,,-2.1,-3.3,89,37,129,22,76,22,706,16,59
1 season,,UTA,NBA,,82,2249,11%,89%,,,,-2.6,-5.5,54,15,87,10,31,10,365,6,32
1 season,,WAS,NBA,,70,1667,70%,28%,2%,,,-8.1,-4.5,56,23,58,10,52,10,511,6,26
1 season,,BRK,NBA,,69,1284,12%,78%,10%,,,-7.3,-1.4,52,16,45,3,21,3,332,1,18
1 season,,OKC,NBA,,27,572,34%,66%,,,,+6.9,-0.4,12,12,25,2,11,2,115,1,5
