,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,22,STL,NBA,,9,,10,13,,,6,21
1958-59,25,STL,NBA,,5,,9,12,,,,17
1959-60,26,STL,NBA,,15,,9,10,,,,34
1960-61,27,STL,NBA,,6,,10,,,,,18
1961-62,28,STL,NBA,,8,,7,,,,,23
1962-63,29,CHZ,NBA,,3,,5,,,,,7
Career,,,,,15,,10,,,,,34
5 Seasons,,STL,NBA,,15,,10,,,,,34
1 Season,,CHZ,NBA,,3,,5,,,,,7
