Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1955-56,22,STL,NBA,SF,68,1611,9.9,0.428,0.442,NA,NA,NA,NA,NA,0.4,1.6,1.9,0.057
1958-59,25,STL,NBA,SG,72,1189,9.7,0.437,0.517,NA,NA,NA,NA,NA,0.6,0.9,1.4,0.058
1959-60,26,STL,NBA,SG,71,1567,11.2,0.489,0.43,NA,NA,NA,NA,NA,2.3,1,3.3,0.1
1960-61,27,STL,NBA,SG,63,1031,8.5,0.434,0.354,NA,NA,NA,NA,NA,0.2,1.2,1.4,0.066
1961-62,28,STL,NBA,SG,79,2046,8.2,0.436,0.376,NA,NA,NA,NA,NA,0.1,0.7,0.9,0.02
1962-63,29,CHZ,NBA,,18,138,6.5,0.427,0.459,NA,NA,NA,NA,NA,-0.1,0,0,-0.01
Career,NA,,NBA,,371,7582,9.4,0.445,0.424,NA,NA,NA,NA,NA,3.5,5.4,8.9,0.056
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,STL,NBA,,353,7444,9.5,0.446,0.423,NA,NA,NA,NA,NA,3.5,5.4,8.9,0.057
1 season,NA,CHZ,NBA,,18,138,6.5,0.427,0.459,NA,NA,NA,NA,NA,-0.1,0,0,-0.01
