,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1965-66,22,BOS,NBA,,1,2,0,0,1,1,1,2
1966-67,23,BOS,NBA,,2,,3,4,,,,5
Career,,,,,2,,3,4,,,,5
