,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,18,DET,NBA,C,34,159,,,,6%,94%,-12.9,-20.3,3,6,18,2,11,0,16,2,10
2004-05,19,DET,NBA,C,37,254,,,,,100%,+2.8,-2.0,5,9,15,0,10,0,15,0,2
2005-06,20,TOT,NBA,C,55,767,,,,1%,99%,-2.8,-6.9,29,10,64,6,21,4,88,2,12
2005-06,20,DET,NBA,C,25,140,,,,,100%,-27.0,-36.4,6,3,17,2,3,0,21,0,0
2005-06,20,ORL,NBA,C,30,627,,,,1%,99%,+2.9,+4.8,23,7,47,4,18,4,67,2,12
2006-07,21,ORL,NBA,PF,80,1913,,,,61%,39%,+0.6,-0.8,42,38,140,17,89,10,202,14,38
2007-08,22,MEM,NBA,C,70,1663,,,,1%,100%,-8.5,-3.0,26,43,113,22,60,7,137,11,39
2008-09,23,MEM,NBA,C,61,1034,,,,17%,83%,-4.4,+1.9,19,16,75,9,53,4,77,12,26
2009-10,24,TOT,NBA,C,32,685,,,,,100%,-8.0,-1.1,20,11,42,2,13,2,107,4,8
2009-10,24,NYK,NBA,C,8,71,,,,,100%,-17.0,-13.4,1,0,3,1,0,0,11,0,1
2009-10,24,MIN,NBA,C,24,614,,,,,100%,-7.0,+3.6,19,11,39,1,13,2,96,4,7
2010-11,25,MIN,NBA,C,69,1686,,,,1%,99%,-7.2,-0.4,41,77,130,14,60,5,227,13,41
2011-12,26,MIN,NBA,C,29,472,,,,,100%,-4.3,-2.6,8,13,30,7,16,0,36,1,13
2012-13,27,BOS,NBA,C,1,5,,,,,100%,-23.3,-22.9,0,1,0,1,0,0,0,0,0
Career,,,NBA,,468,8638,,,,16%,84%,-4.7,-1.9,193,224,627,80,333,32,905,59,189
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,131,2697,,,,7%,93%,-6.9,-1.1,45,59,188,31,113,11,214,23,65
3 seasons,,MIN,NBA,,122,2772,,,,,100%,-6.7,+0.1,68,101,199,22,89,7,359,18,61
2 seasons,,ORL,NBA,,110,2540,,,,46%,54%,+1.2,+0.6,65,45,187,21,107,14,269,16,50
3 seasons,,DET,NBA,,96,553,,,,2%,98%,-9.3,-15.9,14,18,50,4,24,0,52,2,12
1 season,,NYK,NBA,,8,71,,,,,100%,-17.0,-13.4,1,0,3,1,0,0,11,0,1
1 season,,BOS,NBA,,1,5,,,,,100%,-23.3,-22.9,0,1,0,1,0,0,0,0,0
