,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,29,PHO,NBA,SF,4,82,.300,12.4,.750,.300,.175,.025,.250,.250,.333,.417,.143,.000,.400,.200,.700,.050,2,1.000,.500,.200,0,0
2001-02,30,BOS,NBA,SF,16,394,.426,14.2,.519,.352,.083,.046,.037,.481,.482,.526,.444,.000,.750,.365,.593,.037,3,.947,.192,.400,0,0
2002-03,31,NJN,NBA,PF,20,350,.372,13.6,.653,.331,.083,.066,.174,.347,.354,.425,.200,.125,.381,.405,.643,.017,1,.882,.238,.500,1,0
2003-04,32,NJN,NBA,PF,11,228,.319,12.7,.694,.361,.083,.069,.181,.306,.360,.423,.167,.400,.308,.227,.611,.056,3,1.000,.136,.000,0,0
2004-05,33,PHI,NBA,PF,4,49,.462,18.6,.385,.231,.000,.000,.154,.615,.600,.667,,,.500,.375,1.000,.077,1,1.000,.000,,0,0
Career,,,NBA,,55,1103,.373,13.6,.621,.336,.090,.054,.141,.379,.391,.462,.250,.158,.400,.343,.640,.037,10,.935,.209,.357,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,31,578,.352,13.2,.668,.342,.083,.067,.176,.332,.357,.424,.188,.231,.353,.344,.630,.031,4,.909,.203,.385,1,0
1 season,,BOS,NBA,,16,394,.426,14.2,.519,.352,.083,.046,.037,.481,.482,.526,.444,.000,.750,.365,.593,.037,3,.947,.192,.400,0,0
1 season,,PHI,NBA,,4,49,.462,18.6,.385,.231,.000,.000,.154,.615,.600,.667,,,.500,.375,1.000,.077,1,1.000,.000,,0,0
1 season,,PHO,NBA,,4,82,.300,12.4,.750,.300,.175,.025,.250,.250,.333,.417,.143,.000,.400,.200,.700,.050,2,1.000,.500,.200,0,0
