Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,DEN,NBA,SF,12,0,190,3.6,9.3,0.388,1.1,3.6,0.316,2.5,5.7,0.433,3.2,5.1,0.63,1.5,2.5,4,3,1.3,1.1,1.5,4.7,11.6
1994-95,23,DEN,NBA,PF,3,3,76,5.7,10.4,0.545,0.5,1.9,0.25,5.2,8.5,0.611,0.5,1.9,0.25,0.5,5.2,5.7,2.4,1.4,1.9,2.4,6.2,12.3
1996-97,25,LAC,NBA,SF,3,3,85,5.1,12.3,0.414,0.8,4.2,0.2,4.2,8,0.526,2.5,3.4,0.75,1.3,1.7,3,2.5,1.7,1.3,3,5.5,13.6
1999-00,28,PHO,NBA,PF,9,0,263,6.6,15.7,0.417,1.1,4.9,0.222,5.5,10.8,0.506,3.1,4.2,0.742,2.2,6.2,8.3,1.9,1.4,1.4,2.1,4.2,17.4
2000-01,29,PHO,NBA,SF,4,0,82,5.3,17.6,0.3,0.9,4.4,0.2,4.4,13.2,0.333,4,6.1,0.643,1.3,4.8,6.1,0.9,0.9,1.3,2.2,7,15.4
2001-02,30,BOS,NBA,SF,16,0,394,4.2,9.9,0.426,1.7,4.8,0.365,2.5,5.1,0.482,2.8,3.2,0.886,2.6,5.5,8,3.1,1.5,0.6,2,3.8,13
2002-03,31,NJN,NBA,PF,20,0,350,4.6,12.4,0.372,1.7,4.3,0.405,2.9,8.1,0.354,2.8,3.9,0.711,2.3,3.5,5.8,2.8,0.6,0.3,2.6,5.2,13.8
2003-04,32,NJN,NBA,PF,11,0,228,3.6,11.4,0.319,0.8,3.5,0.227,2.8,7.9,0.36,2.5,3.2,0.8,1.4,7.3,8.7,1.9,0.9,0.5,2.7,4.9,10.6
2004-05,33,PHI,NBA,PF,4,0,49,4.4,9.6,0.462,2.2,5.9,0.375,2.2,3.7,0.6,3.7,5.1,0.714,0,2.9,2.9,0.7,0,1.5,0.7,2.9,14.7
Career,NA,,NBA,,82,6,1717,4.7,11.9,0.392,1.3,4.3,0.31,3.4,7.7,0.437,2.8,3.9,0.734,1.9,4.8,6.7,2.5,1.1,0.9,2.2,4.7,13.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,31,0,578,4.2,12,0.352,1.4,4,0.344,2.9,8,0.357,2.7,3.6,0.741,1.9,5,6.9,2.4,0.7,0.4,2.6,5.1,12.5
1 season,NA,BOS,NBA,,16,0,394,4.2,9.9,0.426,1.7,4.8,0.365,2.5,5.1,0.482,2.8,3.2,0.886,2.6,5.5,8,3.1,1.5,0.6,2,3.8,13
2 seasons,NA,DEN,NBA,,15,3,266,4.2,9.6,0.437,0.9,3.1,0.304,3.2,6.5,0.5,2.4,4.2,0.581,1.2,3.2,4.5,2.8,1.4,1.4,1.8,5.1,11.8
2 seasons,NA,PHO,NBA,,13,0,345,6.3,16.2,0.387,1,4.8,0.217,5.2,11.4,0.459,3.3,4.7,0.711,2,5.8,7.8,1.7,1.3,1.4,2.1,4.9,16.9
1 season,NA,PHI,NBA,,4,0,49,4.4,9.6,0.462,2.2,5.9,0.375,2.2,3.7,0.6,3.7,5.1,0.714,0,2.9,2.9,0.7,0,1.5,0.7,2.9,14.7
1 season,NA,LAC,NBA,,3,3,85,5.1,12.3,0.414,0.8,4.2,0.2,4.2,8,0.526,2.5,3.4,0.75,1.3,1.7,3,2.5,1.7,1.3,3,5.5,13.6
