,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,PHO,NBA,SF,82,2183,,1%,37%,60%,3%,+1.6,-1.6,59,47,124,34,103,0,386,22,59
2001-02,30,TOT,NBA,SF,77,1880,,2%,35%,59%,4%,+4.4,+4.8,44,33,93,19,77,0,245,23,56
2001-02,30,PHO,NBA,SF,50,1254,,,13%,82%,6%,+1.8,+3.8,27,20,62,12,48,0,153,11,40
2001-02,30,BOS,NBA,SF,27,626,,7%,80%,13%,,+9.5,+8.6,17,13,31,7,29,0,92,12,16
2002-03,31,NJN,NBA,PF,68,1303,,,47%,53%,,+4.0,-2.9,48,22,90,18,38,0,235,8,33
2003-04,32,NJN,NBA,PF,69,1409,,,27%,73%,,+2.5,-0.5,54,25,93,15,43,0,295,6,37
2004-05,33,TOT,NBA,SF-PF,58,1367,,2%,62%,36%,,-8.9,-5.5,43,22,80,14,31,0,188,9,23
2004-05,33,NOH,NBA,SF,30,882,,3%,95%,2%,,-12.3,-5.2,34,15,49,10,20,0,133,6,20
2004-05,33,PHI,NBA,PF,28,485,,,1%,99%,,-3.4,-3.0,9,7,31,4,11,0,55,3,3
Career,,,NBA,,354,8142,,1%,41%,57%,2%,+1.0,-0.8,248,149,480,100,292,0,1349,68,208
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,137,2712,,,37%,63%,,+3.2,-1.7,102,47,183,33,81,0,530,14,70
2 seasons,,PHO,NBA,,132,3437,,,28%,68%,4%,+1.7,+0.4,86,67,186,46,151,0,539,33,99
1 season,,NOH,NBA,,30,882,,3%,95%,2%,,-12.3,-5.2,34,15,49,10,20,0,133,6,20
1 season,,PHI,NBA,,28,485,,,1%,99%,,-3.4,-3.0,9,7,31,4,11,0,55,3,3
1 season,,BOS,NBA,,27,626,,7%,80%,13%,,+9.5,+8.6,17,13,31,7,29,0,92,12,16
