,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,19,SMISS,30,894,128,329,50,165,24,45,,182,44,,,,,330,.389,.303,.533,29.8,11.0,6.1,1.5
1995-96,20,SMISS,27,861,107,302,40,133,64,81,,228,29,,,,,318,.354,.301,.790,31.9,11.8,8.4,1.1
1996-97,21,SMISS,27,808,100,229,4,21,55,88,,174,29,,,,,259,.437,.190,.625,29.9,9.6,6.4,1.1
1997-98,22,SMISS,33,,189,382,11,34,94,129,,266,49,31,47,,,483,.495,.324,.729,,14.6,8.1,1.5
Career,,,117,2563,524,1242,105,353,237,343,,850,151,31,47,,,1390,.422,.297,.691,30.5,11.9,7.3,1.3
