Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,NYK,NBA,SG,71,NA,1378,166,442,0.376,152,199,0.764,326,129,158,484
1957-58,23,NYK,NBA,PG,55,NA,1399,217,539,0.403,196,239,0.82,263,125,147,630
1958-59,24,NYK,NBA,PG,50,NA,857,144,400,0.36,112,133,0.842,154,78,84,400
1959-60,25,TOT,NBA,PG,16,NA,234,37,108,0.343,31,37,0.838,48,21,32,105
1959-60,25,NYK,NBA,,15,NA,221,36,104,0.346,31,36,0.861,46,19,28,103
1959-60,25,MNL,NBA,PG,1,NA,13,1,4,0.25,0,1,0,2,2,4,2
Career,NA,,NBA,,192,NA,3868,564,1489,0.379,491,608,0.808,791,353,421,1619
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,191,NA,3855,563,1485,0.379,491,607,0.809,789,351,417,1617
1 season,NA,MNL,NBA,,1,NA,13,1,4,0.25,0,1,0,2,2,4,2
