,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,19,VIRGINIA,34,496,47,116,19,50,17,27,8,61,35,19,10,21,44,130,.405,.380,.630,14.6,3.8,1.8,1.0
2015-16,20,VIRGINIA,35,526,58,118,17,39,17,31,8,66,39,11,5,28,52,150,.492,.436,.548,15.0,4.3,1.9,1.1
2016-17,21,VIRGINIA,34,702,121,272,19,58,43,54,12,82,33,30,10,36,46,304,.445,.328,.796,20.6,8.9,2.4,1.0
2018-19,23,IOWAST,34,1118,229,462,71,184,108,123,47,167,67,32,8,91,70,637,.496,.386,.878,32.9,18.7,4.9,2.0
Career,,,137,2842,455,968,126,331,185,235,75,376,174,92,33,176,212,1221,.470,.381,.787,20.7,8.9,2.7,1.3
