Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,21,TOT,NBA,PF,70,0,1056,6.7,15.5,0.43,0,0,0,6.7,15.4,0.431,2.7,5.3,0.523,5.9,9.3,15.2,2.2,2,1.3,4.2,6,16.1,NA,90,107
2012-13,21,SAC,NBA,PF,51,0,809,6.5,15.4,0.424,0,0,NA,6.5,15.4,0.424,2.6,4.5,0.577,5.8,9.2,15.1,2.3,1.6,1.3,4.1,6,15.6,NA,91,109
2012-13,21,HOU,NBA,PF,19,0,247,7.1,15.8,0.449,0,0.2,0,7.1,15.6,0.455,3.2,7.7,0.421,6.1,9.5,15.6,2,3.2,1,4.7,5.9,17.4,NA,89,101
2013-14,22,POR,NBA,PF,70,0,873,8.2,17,0.481,0,0.1,0,8.2,16.9,0.483,3.3,5.9,0.564,6.1,11.7,17.8,2,1.3,1.2,3.3,7.6,19.6,NA,102,104
2014-15,23,TOT,NBA,PF,54,4,798,8,16.5,0.485,0,0.1,0,8,16.3,0.488,3.5,6.7,0.528,6,13.2,19.2,2.1,2,1.3,3.7,6.6,19.5,NA,98,99
2014-15,23,POR,NBA,PF,32,4,391,6.1,11.9,0.516,0,0,NA,6.1,11.9,0.516,2.7,6.3,0.438,4.3,13,17.3,1.2,2.1,1.4,4.3,7,15,NA,90,98
2014-15,23,PHI,NBA,PF,22,0,407,9.7,20.8,0.467,0,0.2,0,9.7,20.6,0.473,4.3,7.1,0.603,7.6,13.3,20.9,3,2,1.1,3.2,6.2,23.8,NA,103,100
2015-16,24,BRK,NBA,PF,71,7,917,7.1,16,0.447,0,0.1,0,7.1,15.9,0.448,2.6,6,0.431,7.5,12.3,19.7,2.5,2.1,2,3.8,6.1,16.9,NA,94,105
2016-17,25,LAL,NBA,PF,48,1,560,9.1,17.1,0.536,0,0.1,0,9.1,17,0.538,2.7,5.7,0.47,7.3,12.1,19.4,2.7,2.3,0.8,4,6.6,21,NA,105,109
Career,NA,,NBA,,313,12,4204,7.7,16.3,0.47,0,0.1,0,7.7,16.2,0.472,3,5.9,0.505,6.5,11.6,18.1,2.3,1.9,1.3,3.8,6.5,18.3,NA,97,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,102,4,1264,7.5,15.4,0.49,0,0,0,7.5,15.4,0.491,3.1,6,0.523,5.5,12.1,17.7,1.7,1.6,1.2,3.6,7.4,18.2,NA,99,102
1 season,NA,BRK,NBA,,71,7,917,7.1,16,0.447,0,0.1,0,7.1,15.9,0.448,2.6,6,0.431,7.5,12.3,19.7,2.5,2.1,2,3.8,6.1,16.9,NA,94,105
1 season,NA,SAC,NBA,,51,0,809,6.5,15.4,0.424,0,0,NA,6.5,15.4,0.424,2.6,4.5,0.577,5.8,9.2,15.1,2.3,1.6,1.3,4.1,6,15.6,NA,91,109
1 season,NA,LAL,NBA,,48,1,560,9.1,17.1,0.536,0,0.1,0,9.1,17,0.538,2.7,5.7,0.47,7.3,12.1,19.4,2.7,2.3,0.8,4,6.6,21,NA,105,109
1 season,NA,PHI,NBA,,22,0,407,9.7,20.8,0.467,0,0.2,0,9.7,20.6,0.473,4.3,7.1,0.603,7.6,13.3,20.9,3,2,1.1,3.2,6.2,23.8,NA,103,100
1 season,NA,HOU,NBA,,19,0,247,7.1,15.8,0.449,0,0.2,0,7.1,15.6,0.455,3.2,7.7,0.421,6.1,9.5,15.6,2,3.2,1,4.7,5.9,17.4,NA,89,101
