,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,21,TOT,NBA,PF,70,1056,,,,91%,10%,-7.0,-7.1,22,29,46,16,52,3,107,7,34
2012-13,21,SAC,NBA,PF,51,809,,,,93%,7%,-8.7,-4.2,16,21,40,14,36,3,84,5,24
2012-13,21,HOU,NBA,PF,19,247,,,,84%,16%,-1.7,-5.6,6,8,6,2,16,0,23,2,10
2013-14,22,POR,NBA,PF,70,873,,,,88%,12%,-4.2,-10.3,18,17,59,8,44,7,80,10,31
2014-15,23,TOT,NBA,PF,54,798,,,,84%,16%,+0.4,+3.4,20,18,46,13,44,3,78,10,25
2014-15,23,POR,NBA,PF,32,391,,,,86%,14%,+6.9,+2.9,10,12,25,5,16,1,21,2,6
2014-15,23,PHI,NBA,PF,22,407,,,,82%,18%,-5.7,+4.2,10,6,21,8,28,2,57,8,19
2015-16,24,BRK,NBA,PF,71,917,,,,40%,60%,-14.6,-9.1,21,26,51,9,56,2,102,17,26
2016-17,25,LAL,NBA,PF,48,560,,,,45%,55%,-7.4,-0.2,19,13,50,12,31,4,76,7,16
Career,,,NBA,,313,4204,,,,72%,28%,-6.7,-5.3,100,103,252,58,227,19,443,51,132
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,102,1264,,,,87%,13%,-0.8,-6.2,28,29,84,13,60,8,101,12,37
1 season,,BRK,NBA,,71,917,,,,40%,60%,-14.6,-9.1,21,26,51,9,56,2,102,17,26
1 season,,SAC,NBA,,51,809,,,,93%,7%,-8.7,-4.2,16,21,40,14,36,3,84,5,24
1 season,,LAL,NBA,,48,560,,,,45%,55%,-7.4,-0.2,19,13,50,12,31,4,76,7,16
1 season,,PHI,NBA,,22,407,,,,82%,18%,-5.7,+4.2,10,6,21,8,28,2,57,8,19
1 season,,HOU,NBA,,19,247,,,,84%,16%,-1.7,-5.6,6,8,6,2,16,0,23,2,10
