,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,31,LAL,NBA,SF,82,2291,.444,15.8,.536,.252,.077,.087,.119,.464,.488,.681,.240,.304,.377,.393,.686,.028,18,.856,.247,.419,1,0
2001-02,32,LAL,NBA,SF,82,2289,.421,15.7,.656,.212,.071,.127,.246,.344,.479,.695,.465,.390,.342,.313,.616,.012,6,.969,.255,.358,2,0
2002-03,33,LAL,NBA,SF,76,2181,.422,16.4,.549,.196,.064,.140,.148,.451,.460,.615,.350,.368,.391,.375,.688,.008,5,.962,.300,.393,0,0
2003-04,34,LAL,NBA,SF,38,846,.392,13.2,.672,.333,.102,.086,.151,.328,.464,.532,.526,.500,.250,.246,.724,.005,1,.800,.230,.071,0,0
Career,,,NBA,,278,7607,.426,15.7,.587,.231,.074,.115,.168,.413,.475,.648,.368,.369,.355,.357,.667,.015,30,.914,.265,.373,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,278,7607,.426,15.7,.587,.231,.074,.115,.168,.413,.475,.648,.368,.369,.355,.357,.667,.015,30,.914,.265,.373,3,0
