,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,27,UTA,NBA,SF,5,160,.407,7.8,.852,.481,.185,.111,.074,.148,.457,.577,.200,.333,.500,.125,.619,.241,9,1.000,.250,.000,0,0
2001-02,28,UTA,NBA,SF,4,124,.420,9.2,.880,.300,.300,.140,.140,.120,.409,.533,.467,.000,.429,.500,.667,.080,4,1.000,.333,.500,0,0
2005-06,32,CLE,NBA,PF,13,345,.433,14.2,.558,.327,.087,.029,.115,.442,.466,.618,.222,.333,.250,.391,.667,.077,8,.944,.652,.400,0,0
2006-07,33,CLE,NBA,PF,19,204,.333,17.7,.348,.217,.029,.043,.058,.652,.375,.600,.000,.000,.000,.311,.667,.014,1,1.000,.511,.304,0,0
2008-09,35,PHI,NBA,PF,6,50,.375,21.1,.313,.063,.063,.063,.125,.688,.400,1.000,.000,1.000,.000,.364,.500,.063,1,1.000,.182,.500,0,0
Career,,,NBA,,47,883,.399,13.3,.604,.311,.126,.068,.099,.396,.435,.593,.297,.200,.276,.345,.649,.092,23,.975,.509,.356,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,32,549,.393,15.6,.474,.283,.064,.035,.092,.526,.439,.612,.182,.167,.188,.352,.667,.052,9,.969,.582,.358,0,0
2 seasons,,UTA,NBA,,9,284,.413,8.4,.865,.394,.240,.125,.106,.135,.433,.561,.360,.154,.455,.286,.641,.163,13,1.000,.286,.250,0,0
1 season,,PHI,NBA,,6,50,.375,21.1,.313,.063,.063,.063,.125,.688,.400,1.000,.000,1.000,.000,.364,.500,.063,1,1.000,.182,.500,0,0
