,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1994-95,21,TOT,NBA,,12,26,5,8,11,21,10,11,8,10,13,5,3,5,8,6,30,22.2
1994-95,21,MIN,NBA,,11,26,5,8,10,21,7,10,6,10,13,5,3,5,5,5,30,22.2
1994-95,21,GSW,NBA,,12,26,3,8,11,20,10,11,8,9,13,5,3,4,8,6,29,21.8
1995-96,22,GSW,NBA,,10,13,4,4,8,10,9,10,4,8,10,4,2,3,3,5,24,25.7
1996-97,23,GSW,NBA,43:48,12,26,5,6,10,21,5,7,6,9,14,5,3,3,5,5,30,27.6
1997-98,24,GSW,NBA,46:46,13,24,3,6,11,20,7,10,10,12,22,7,5,3,7,6,30,28.6
1998-99,25,GSW,NBA,41:35,16,23,4,6,14,21,6,7,6,17,17,5,3,3,5,6,36,32.6
1999-00,26,GSW,NBA,45:16,15,25,4,6,13,21,11,14,9,14,23,7,5,3,5,6,37,36.5
2000-01,27,UTA,NBA,48:27,11,23,2,5,10,20,10,10,8,14,21,5,5,6,4,5,31,31.4
2001-02,28,UTA,NBA,45:44,13,22,1,3,13,21,9,13,6,14,20,9,4,4,6,6,32,24.5
2002-03,29,CHI,NBA,48:24,14,23,4,7,13,21,9,12,9,14,18,9,4,5,6,6,32,31.1
2003-04,30,TOT,NBA,49:21,12,19,7,9,9,17,9,11,7,17,24,4,5,5,4,6,32,31.8
2003-04,30,CHI,NBA,45:42,11,17,3,4,9,14,6,8,4,9,11,3,2,4,4,6,25,23.0
2003-04,30,TOR,NBA,49:21,12,19,7,9,9,17,9,11,7,17,24,4,5,5,4,5,32,31.8
2004-05,31,TOR,NBA,44:21,13,22,12,19,7,13,8,8,5,15,15,4,4,4,3,5,38,36.0
2005-06,32,CLE,NBA,38:51,8,16,5,12,5,9,7,8,5,11,14,3,3,4,5,5,25,21.3
2006-07,33,CLE,NBA,37:29,11,15,7,10,7,10,5,8,5,16,17,3,3,4,4,5,29,28.8
2007-08,34,TOT,NBA,27:14,6,10,2,5,5,6,4,4,4,5,7,2,2,2,3,5,17,16.1
2007-08,34,CLE,NBA,24:10,3,10,2,5,2,6,3,3,3,5,7,1,2,2,3,4,9,8.8
2007-08,34,SEA,NBA,27:14,6,9,2,4,5,6,4,4,4,5,7,2,2,2,2,5,17,16.1
2008-09,35,PHI,NBA,20:00,5,7,4,5,2,2,1,2,2,7,7,3,2,1,1,4,13,12.3
Career,,,,49:21,16,26,12,19,14,21,11,14,10,17,24,9,5,6,8,6,38,36.5
6 Seasons,,GSW,NBA,46:46,16,26,5,8,14,21,11,14,10,17,23,7,5,4,8,6,37,36.5
3 Seasons,,CLE,NBA,38:51,11,16,7,12,7,10,7,8,5,16,17,3,3,4,5,5,29,28.8
2 Seasons,,UTA,NBA,48:27,13,23,2,5,13,21,10,13,8,14,21,9,5,6,6,6,32,31.4
2 Seasons,,TOR,NBA,49:21,13,22,12,19,9,17,9,11,7,17,24,4,5,5,4,5,38,36.0
2 Seasons,,CHI,NBA,48:24,14,23,4,7,13,21,9,12,9,14,18,9,4,5,6,6,32,31.1
1 Season,,MIN,NBA,,11,26,5,8,10,21,7,10,6,10,13,5,3,5,5,5,30,22.2
1 Season,,PHI,NBA,20:00,5,7,4,5,2,2,1,2,2,7,7,3,2,1,1,4,13,12.3
1 Season,,SEA,NBA,27:14,6,9,2,4,5,6,4,4,4,5,7,2,2,2,2,5,17,16.1
