,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,UTA,NBA,SF,5,160,,,89%,11%,1%,-6.3,-5.1,5,0,9,3,2,0,17,1,6
2001-02,28,UTA,NBA,SF,4,124,,12%,87%,1%,,+7.9,+30.0,2,0,1,0,9,0,22,2,3
2005-06,32,CLE,NBA,PF,13,345,,,,94%,6%,+0.2,+9.0,5,4,14,3,5,2,16,1,7
2006-07,33,CLE,NBA,PF,19,204,,,,100%,1%,+13.0,+12.6,1,2,18,1,6,0,12,1,1
2008-09,35,PHI,NBA,PF,6,50,,,,82%,18%,-5.2,+5.6,1,0,4,1,0,0,0,0,0
Career,,,NBA,,47,883,,2%,28%,66%,3%,+2.7,+10.0,14,6,46,8,22,2,67,5,17
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,32,549,,,,96%,4%,+4.9,+10.3,6,6,32,4,11,2,28,2,8
2 seasons,,UTA,NBA,,9,284,,5%,88%,6%,,-0.1,+10.2,7,0,10,3,11,0,39,3,9
1 season,,PHI,NBA,,6,50,,,,82%,18%,-5.2,+5.6,1,0,4,1,0,0,0,0,0
