Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,24,DET,NBA,SF,47,NA,651,104,228,0.456,65,112,0.58,65,114,179,21,21,32,84,273
Career,NA,,NBA,,47,NA,651,104,228,0.456,65,112,0.58,65,114,179,21,21,32,84,273
