,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,27,BOS,NBA,PF,4,68,,,8%,87%,5%,+3.7,+21.9,2,0,3,1,1,0,2,0,1
2015-16,28,BOS,NBA,PF,6,162,,,1%,33%,66%,-2.1,+8.6,1,2,4,2,3,0,24,1,3
2016-17,29,BOS,NBA,PF,12,128,,,,96%,4%,-0.9,+2.2,3,1,5,1,3,2,33,0,0
2017-18,30,UTA,NBA,PF,10,79,,,,100%,,-6.5,-5.5,0,1,3,0,1,0,9,0,1
2018-19,31,GSW,NBA,PF,16,121,,,3%,83%,15%,-1.5,-5.6,0,2,5,0,3,0,28,0,2
Career,,,NBA,,48,558,,,2%,74%,24%,-1.6,+3.7,6,6,20,4,11,2,96,1,7
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,22,358,,,2%,66%,32%,-0.5,+8.8,6,3,12,4,7,2,59,1,4
1 season,,GSW,NBA,,16,121,,,3%,83%,15%,-1.5,-5.6,0,2,5,0,3,0,28,0,2
1 season,,UTA,NBA,,10,79,,,,100%,,-6.5,-5.5,0,1,3,0,1,0,9,0,1
