,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2018-19,21,TOT,NBA,SF,42,440,.329,19.3,.364,.157,.057,.043,.107,.636,.333,.455,.125,.333,.267,.326,.706,.021,2,.966,.247,.364,0,0
2018-19,21,LAL,NBA,SF,39,420,.333,19.4,.356,.152,.061,.045,.098,.644,.362,.500,.125,.333,.308,.318,.706,.015,2,.963,.247,.333,0,0
2018-19,21,DET,NBA,SF,3,20,.250,16.6,.500,.250,.000,.000,.250,.500,.000,.000,,,.000,.500,,.125,0,1.000,.250,1.000,0,0
2019-20,22,DET,NBA,SF,56,1265,.410,19.5,.296,.173,.094,.017,.012,.704,.425,.571,.184,.286,.400,.404,.529,.025,9,.939,.218,.419,3,1
Career,,,NBA,,98,1705,.389,19.4,.314,.169,.084,.024,.037,.686,.398,.543,.174,.308,.300,.385,.574,.024,11,.944,.225,.405,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,59,1285,.407,19.4,.300,.174,.092,.017,.017,.700,.411,.556,.184,.286,.286,.405,.529,.027,9,.940,.218,.429,3,1
1 season,,LAL,NBA,,39,420,.333,19.4,.356,.152,.061,.045,.098,.644,.362,.500,.125,.333,.308,.318,.706,.015,2,.963,.247,.333,0,0
